scenario,part,trial,seed,n_decodes
S5,0,178,1202874386,0
S5,0,1790,1759635097,0
S5,0,1791,1830189721,0
S5,0,1792,321630411,1
S5,0,1793,377434809,0
S5,0,1794,2060445823,0
S5,0,1795,1986980681,0
S5,0,1796,680251728,0
S5,0,1797,287245403,0
S5,0,1798,1641264639,0
S5,0,1799,1419581281,0
S5,0,179,1542674113,0
S5,0,1800,1007457682,0
S5,0,1801,1350725427,0
S5,0,1802,1120358423,0
S5,0,1803,690807676,1
S5,0,1804,1483007653,0
S5,0,1805,76797872,1
S5,0,1806,1899148702,1
S5,0,1807,1531604601,0
S5,0,1808,794191425,0
S5,0,1809,1760224092,0
S5,0,180,377737741,0
S5,0,1810,674809471,0
S5,0,1811,1800560233,0
S5,0,1812,705905018,0
S5,0,1813,1586741929,0
S5,0,1814,2042930276,0
S5,0,1815,556782121,0
S5,0,1816,1816797970,0
S5,0,1817,1550584171,0
S5,0,1818,203327422,0
S5,0,1819,251531761,0
S5,0,181,1183292314,1
S5,0,1820,839895307,0
S5,0,1821,1205604008,0
S5,0,1822,847753194,0
S5,0,1823,1545965443,0
S5,0,1824,1470923679,0
S5,0,1825,1363246744,0
S5,0,1826,719729395,0
S5,0,1827,576631177,0
S5,0,1828,1371283271,0
S5,0,1829,870600071,0
S5,0,182,229810854,0
S5,0,1830,1634631317,0
S5,0,1831,1163528778,0
S5,0,1832,2054505315,0
S5,0,1833,1594703544,0
S5,0,1834,352787371,0
S5,0,1835,306775462,0
S5,0,1836,1852285694,1
S5,0,1837,1932921754,0
S5,0,1838,613815365,0
S5,0,1839,1614701450,0
S5,0,183,1536198057,0
S5,0,1840,1813061540,0
S5,0,1841,1388731521,0
S5,0,1842,289703650,0
S5,0,1843,655417806,0
S5,0,1844,2097987776,0
S5,0,1845,744104855,0
S5,0,1846,776878342,0
S5,0,1847,1009718449,1
S5,0,1848,919511233,0
S5,0,1849,1831496619,0
S5,0,184,1358049626,0
S5,0,1850,1067152185,0
S5,0,1851,1929520217,0
S5,0,1852,960736439,0
S5,0,1853,1768924155,0
S5,0,1854,1102452676,0
S5,0,1855,1512817815,0
S5,0,1856,1473398865,0
S5,0,1857,1145107672,0
S5,0,1858,443731153,0
S5,0,1859,1635848463,0
S5,0,185,1590882455,0
S5,0,1860,292642162,0
S5,0,1861,2145013129,0
S5,0,1862,2114317739,0
S5,0,1863,752089244,0
S5,0,1864,339651837,0
S5,0,1865,1470631195,0
S5,0,1866,302242144,0
S5,0,1867,1664699537,0
S5,0,1868,1052199457,0
S5,0,1869,1985672050,0
S5,0,186,892724498,0
S5,0,1870,1199243049,0
S5,0,1871,1290188077,0
S5,0,1872,995556258,1
S5,0,1873,1684121496,0
S5,0,1874,457193640,0
S5,0,1875,2107360792,0
S5,0,1876,940023273,0
S5,0,1877,2085452442,0
S5,0,1878,1431994660,0
S5,0,1879,1447942480,0
S5,0,187,1928910789,0
S5,0,1880,1261378317,0
S5,0,1881,1018341214,0
S5,0,1882,1077007879,0
S5,0,1883,2051444927,0
S5,0,1884,554697458,0
S5,0,1885,1249743457,0
S5,0,1886,362553991,0
S5,0,1887,1419964327,0
S5,0,1888,447561615,0
S5,0,1889,274533074,0
S5,0,188,377234688,0
S5,0,1890,1273102858,0
S5,0,1891,2073635254,0
S5,0,1892,427875010,0
S5,0,1893,254689187,0
S5,0,1894,67935071,0
S5,0,1895,127871680,0
S5,0,1896,349996510,0
S5,0,1897,382631892,0
S5,0,1898,1827257175,0
S5,0,1899,1255059378,0
S5,0,189,1123402287,0
S5,0,1900,338948729,0
S5,0,1901,704075824,0
S5,0,1902,1091154442,0
S5,0,1903,2050929507,0
S5,0,1904,1969358217,0
S5,0,1905,590734369,0
S5,0,1906,970785422,0
S5,0,1907,385959294,0
S5,0,1908,887103708,0
S5,0,1909,570942790,0
S5,0,190,2032856983,0
S5,0,1910,577816076,0
S5,0,1911,368302271,0
S5,0,1912,1310556656,0
S5,0,1913,424722091,1
S5,0,1914,308382753,0
S5,0,1915,1232256314,0
S5,0,1916,1978194216,0
S5,0,1917,1557093759,0
S5,0,1918,491323195,1
S5,0,1919,331923837,1
S5,0,191,616988732,0
S5,0,1920,312827584,0
S5,0,1921,1599352991,0
S5,0,1922,1590136397,0
S5,0,1923,2063875788,0
S5,0,1924,684597177,0
S5,0,1925,2051418925,0
S5,0,1926,1017895842,0
S5,0,1927,968359099,0
S5,0,1928,1350409971,0
S5,0,1929,203458701,0
S5,0,192,1168445135,1
S5,0,1930,1040860038,0
S5,0,1931,2065714091,0
S5,0,1932,841081530,0
S5,0,1933,171813943,1
S5,0,1934,168628638,0
S5,0,1935,1376959528,0
S5,0,1936,292132713,0
S5,0,1937,416896876,0
S5,0,1938,567606378,0
S5,0,1939,58805399,0
S5,0,193,1881183592,0
S5,0,1940,59848260,0
S5,0,1941,389167769,0
S5,0,1942,1762123442,0
S5,0,1943,513532727,0
S5,0,1944,1141048945,0
S5,0,1945,1960477434,0
S5,0,1946,1342385932,0
S5,0,1947,1240330193,0
S5,0,1948,1083936579,0
S5,0,1949,1738865418,1
S5,0,194,796501938,0
S5,0,1950,1270201996,0
S5,0,1951,1781970467,1
S5,0,1952,2071990836,0
S5,0,1953,617778040,0
S5,0,1954,1271174935,0
S5,0,1955,1182822642,0
S5,0,1956,1328426476,0
S5,0,1957,1673606877,0
S5,0,1958,765137309,0
S5,0,1959,1511510165,0
S5,0,195,183584592,0
S5,0,1960,381704998,0
S5,0,1961,2010887385,1
S5,0,1962,108417791,0
S5,0,1963,2065082265,0
S5,0,1964,1217209778,0
S5,0,1965,477421015,0
S5,0,1966,1776750021,0
S5,0,1967,1664447608,1
S5,0,1968,1613598337,0
S5,0,1969,298680907,0
S5,0,196,851592699,0
S5,0,1970,2109816685,0
S5,0,1971,2116622997,0
S5,0,1972,1324346240,0
S5,0,1973,989935205,0
S5,0,1974,1373118675,0
S5,0,1975,1897612861,0
S5,0,1976,913900191,0
S5,0,1977,1399154497,0
S5,0,1978,512370607,0
S5,0,1979,1303875605,0
S5,0,197,1947884874,0
S5,0,1980,1318511986,0
S5,0,1981,1868418106,1
S5,0,1982,62385934,2
S5,0,1983,1846698682,0
S5,0,1984,361992952,0
S5,0,1985,1534006017,0
S5,0,1986,2123797483,0
S5,0,1987,264296946,0
S5,0,1988,1842146498,0
S5,0,1989,1524044630,0
S5,0,198,1766946940,1
S5,0,1990,447445275,0
S5,0,1991,151586133,0
S5,0,1992,423262079,0
S5,0,1993,1043100663,0
S5,0,1994,1090987017,0
S5,0,1995,847133948,0
S5,0,1996,331311827,0
S5,0,1997,1764702168,0
S5,0,1998,1304633240,0
S5,0,1999,358294069,0
S5,0,199,510076361,0
S5,0,200,384903414,0
S5,0,201,1775916336,0
S5,0,202,650420213,0
S5,0,203,684794083,0
S5,0,204,576964216,0
S5,0,205,1396443507,0
S5,0,206,1873366117,0
S5,0,207,62229396,0
S5,0,208,372370036,0
S5,0,209,1592805627,0
S5,0,210,288668786,0
S5,0,211,1146396332,0
S5,0,212,1291892354,0
S5,0,213,1165539044,0
S5,0,214,773404782,0
S5,0,215,675764464,0
S5,0,216,1269319309,0
S5,0,217,531158254,0
S5,0,218,563402000,0
S5,0,219,1396050972,0
S5,0,220,1943661346,0
S5,0,221,1014386782,0
S5,0,222,360692088,0
S5,0,223,308350834,0
S5,0,224,2136714921,0
S5,0,225,1523233145,0
S5,0,226,106826517,1
S5,0,227,1367658933,1
S5,0,228,1998399571,0
S5,0,229,2078394728,0
S5,0,230,2130361556,0
S5,0,231,368954401,0
S5,0,232,1290741094,0
S5,0,233,1364432148,0
S5,0,234,1403922751,0
S5,0,235,1660386184,0
S5,0,236,1229255227,0
S5,0,237,1237269653,1
S5,0,238,489535656,0
S5,0,239,1710906125,0
S5,0,240,1702550800,0
S5,0,241,776862242,1
S5,0,242,1924669638,0
S5,0,243,1818033582,0
S5,0,244,1373863002,0
S5,0,245,1072169873,0
S5,0,246,1882854764,0
S5,0,247,947844367,0
S5,0,248,2073671938,0
S5,0,249,60842345,0
S5,0,250,1829912763,0
S5,0,251,176206294,1
S5,0,252,1754297133,0
S5,0,253,802995014,0
S5,0,254,626157872,0
S5,0,255,2042941022,0
S5,0,256,681967637,1
S5,0,257,1694722180,0
S5,0,258,334630720,0
S5,0,259,1991784300,0
S5,0,260,1187047848,0
S5,0,261,1608168852,0
S5,0,262,707359299,0
S5,0,263,1405702238,0
S5,0,264,1715360850,0
S5,0,265,8784395,0
S5,0,266,301062326,0
S5,0,267,139036762,1
S5,0,268,1932354388,0
S5,0,269,1347960095,0
S5,0,270,520182269,0
S5,0,271,814333594,0
S5,0,272,838977517,0
S5,0,273,470148097,0
S5,0,274,469379188,0
S5,0,275,500953439,0
S5,0,276,1462732924,0
S5,0,277,1346289509,0
S5,0,278,1892238084,0
S5,0,279,1900570960,0
S5,0,280,1272389748,0
S5,0,281,2136780782,1
S5,0,282,1863175989,0
S5,0,283,1431883955,0
S5,0,284,594444881,0
S5,0,285,1099628642,0
S5,0,286,822165965,0
S5,0,287,1664446182,0
S5,0,288,350018453,0
S5,0,289,266192287,0
S5,0,290,1481202180,0
S5,0,291,2099056751,2
S5,0,292,974161552,0
S5,0,293,888466839,0
S5,0,294,51220613,1
S5,0,295,1719143735,0
S5,0,296,189396230,0
S5,0,297,1689154468,1
S5,0,298,859594167,0
S5,0,299,411013917,0
S5,0,300,1960080296,0
S5,0,301,124653943,1
S5,0,302,143598427,0
S5,0,303,1356122927,0
S5,0,304,157823859,0
S5,0,305,353341654,0
S5,0,306,1486238657,0
S5,0,307,1609253019,0
S5,0,308,1974095800,0
S5,0,309,515897822,0
S5,0,310,2137782406,0
S5,0,311,457889652,0
S5,0,312,362673766,0
S5,0,313,1888570110,0
S5,0,314,408701312,0
S5,0,315,1249023845,0
S5,0,316,778520417,0
S5,0,317,211901288,0
S5,0,318,692770382,0
S5,0,319,1522189422,1
S5,0,320,1374792709,1
S5,0,321,322944661,0
S5,0,322,928871525,0
S5,0,323,222394750,0
S5,0,324,714512599,0
S5,0,325,90235159,0
S5,0,326,461444824,0
S5,0,327,534011762,0
S5,0,328,1150646035,0
S5,0,329,787325250,0
S5,0,330,320860956,0
S5,0,331,1587089174,0
S5,0,332,855173117,0
S5,0,333,1813832841,0
S5,0,334,1950762962,0
S5,0,335,2045370254,0
S5,0,336,152564581,0
S5,0,337,1891212355,0
S5,0,338,671682156,0
S5,0,339,1133120663,0
S5,0,340,1880544692,0
S5,0,341,566436774,0
S5,0,342,595260437,0
S5,0,343,1880976433,0
S5,0,344,1497427883,0
S5,0,345,22643263,0
S5,0,346,1366065855,0
S5,0,347,1635248054,0
S5,0,348,1862012240,0
S5,0,349,923791715,0
S5,0,350,590252297,1
S5,0,351,1708580919,0
S5,0,352,972258946,0
S5,0,353,1188349490,0
S5,0,354,441393087,0
S5,0,355,1052242285,0
S5,0,356,851106461,1
S5,0,357,1748000578,1
S5,0,358,1879763176,0
S5,0,359,985966773,1
S5,0,360,1326265910,0
S5,0,361,995989817,0
S5,0,362,1970272597,0
S5,0,363,264054479,0
S5,0,364,15720472,0
S5,0,365,1543142281,0
S5,0,366,1314078232,0
S5,0,367,775107675,0
S5,0,368,2137099671,0
S5,0,369,1112047204,0
S5,0,370,473484262,0
S5,0,371,247929837,1
S5,0,372,800988058,0
S5,0,373,1731692814,1
S5,0,374,1947907557,0
S5,0,375,1914747455,0
S5,0,376,683277077,0
S5,0,377,423152287,0
S5,0,378,698347707,0
S5,0,379,156144928,0
S5,0,380,1280684625,0
S5,0,381,623323618,0
S5,0,382,2123140597,0
S5,0,383,286231327,0
S5,0,384,1302752439,0
S5,0,385,223223049,1
S5,0,386,470189205,0
S5,0,387,12826266,0
S5,0,388,401389313,0
S5,0,389,742908476,0
S5,0,390,1469956306,0
S5,0,391,140555346,0
S5,0,392,1889204676,0
S5,0,393,701756267,0
S5,0,394,512871351,0
S5,0,395,191763828,1
S5,0,396,1861419704,0
S5,0,397,1368958569,0
S5,0,398,646096731,2
S5,0,399,796187156,0
S5,0,400,2047781213,0
S5,0,401,2110994980,0
S5,0,402,1093938086,0
S5,0,403,240343574,0
S5,0,404,2074701463,1
S5,0,405,417092224,0
S5,0,406,1912631483,0
S5,0,407,1646359772,0
S5,0,408,1005926911,0
S5,0,409,1395619142,0
S5,0,410,1398307015,1
S5,0,411,793779813,0
S5,0,412,1971210690,0
S5,0,413,443009511,0
S5,0,414,151456882,0
S5,0,415,1512593345,0
S5,0,416,466513863,0
S5,0,417,1245620317,0
S5,0,418,1931650120,0
S5,0,419,1443149255,0
S5,0,420,1999028829,0
S5,0,421,1468435297,0
S5,0,422,806115258,1
S5,0,423,1076309621,0
S5,0,424,1886099132,0
S5,0,425,628249743,0
S5,0,426,1578813315,0
S5,0,427,2077418503,1
S5,0,428,663973122,0
S5,0,429,113451549,0
S5,0,430,2011954070,0
S5,0,431,1882470844,0
S5,0,432,1004986941,0
S5,0,433,1227717498,1
S5,0,434,588900070,0
S5,0,435,1705339094,0
S5,0,436,1762283896,0
S5,0,437,1459231872,0
S5,0,438,1320507945,0
S5,0,439,246799891,0
S5,0,440,1273808213,1
S5,0,441,718828056,0
S5,0,442,906965851,0
S5,0,443,526036185,0
S5,0,444,2031218840,0
S5,0,445,1519812899,0
S5,0,446,543186895,0
S5,0,447,572256238,0
S5,0,448,485658819,0
S5,0,449,1480460976,0
S5,0,450,779047592,0
S5,0,451,344658143,0
S5,0,452,1616911395,0
S5,0,453,1293123950,0
S5,0,454,796202535,0
S5,0,455,1138303209,0
S5,0,456,1817439588,0
S5,0,457,975731390,0
S5,0,458,1724134096,0
S5,0,459,1011491416,0
S5,0,460,1772726916,0
S5,0,461,691299082,1
S5,0,462,1718740337,0
S5,0,463,2019731607,0
S5,0,464,536553109,0
S5,0,465,42477388,0
S5,0,466,209980130,0
S5,0,467,496935538,0
S5,0,468,961381566,0
S5,0,469,94757969,0
S5,0,470,279128859,0
S5,0,471,1911320131,0
S5,0,472,2115772265,1
S5,0,473,227897186,0
S5,0,474,1132325855,0
S5,0,475,808430069,0
S5,0,476,1854429528,1
S5,0,477,4381391,0
S5,0,478,2116485027,0
S5,0,479,1628490057,0
S5,0,480,1552084992,0
S5,0,481,2137970100,1
S5,0,482,1717453080,0
S5,0,483,1715709432,0
S5,0,484,549804357,0
S5,0,485,351638836,0
S5,0,486,912352577,1
S5,0,487,683555566,0
S5,0,488,281800011,0
S5,0,489,1894505937,0
S5,0,490,820988310,0
S5,0,491,2141731393,0
S5,0,492,2127813965,0
S5,0,493,565660715,0
S5,0,494,1654951485,0
S5,0,495,1885853868,0
S5,0,496,300259990,0
S5,0,497,116450299,0
S5,0,498,806746143,1
S5,0,499,653922849,0
S5,0,500,1439089438,0
S5,0,501,767862948,0
S5,0,502,996761864,0
S5,0,503,519202797,1
S5,0,504,716167424,0
S5,0,505,2021234139,0
S5,0,506,2012852302,0
S5,0,507,1872683113,1
S5,0,508,908333361,0
S5,0,509,1714415441,0
S5,0,510,1775638473,0
S5,0,511,1650914028,0
S5,0,512,1215016098,0
S5,0,513,1668150134,0
S5,0,514,1614207028,1
S5,0,515,1534646945,0
S5,0,516,1815336839,0
S5,0,517,851298565,0
S5,0,518,1557384214,0
S5,0,519,874076090,0
S5,0,520,1071059728,0
S5,0,521,1274613912,0
S5,0,522,711696376,0
S5,0,523,1793437719,0
S5,0,524,1288265686,0
S5,0,525,925289741,0
S5,0,526,791949542,1
S5,0,527,1153796397,0
S5,0,528,1090705907,0
S5,0,529,710059297,0
S5,0,530,1158917772,0
S5,0,531,971483088,0
S5,0,532,1016539453,0
S5,0,533,171945688,0
S5,0,534,1550261562,0
S5,0,535,1546807062,0
S5,0,536,1472274928,0
S5,0,537,1871633164,0
S5,0,538,2088864398,0
S5,0,539,859941085,0
S5,0,540,2144777343,0
S5,0,541,1811187149,0
S5,0,542,1317137413,0
S5,0,543,1214214601,0
S5,0,544,1081796647,0
S5,0,545,1499730423,0
S5,0,546,891397004,0
S5,0,547,540994281,0
S5,0,548,1391733987,0
S5,0,549,2065768214,1
S5,0,550,820577339,0
S5,0,551,711881226,0
S5,0,552,1784362484,0
S5,0,553,440260953,0
S5,0,554,1418513515,0
S5,0,555,2042407135,0
S5,0,556,282675441,0
S5,0,557,530460681,0
S5,0,558,942607264,0
S5,0,559,492660467,0
S5,0,560,808758784,1
S5,0,561,687571638,0
S5,0,562,1888029858,0
S5,0,563,5789167,0
S5,0,564,624542811,0
S5,0,565,387142758,0
S5,0,566,351927357,0
S5,0,567,1478036430,0
S5,0,568,434867974,0
S5,0,569,1084070841,0
S5,0,570,1647053156,1
S5,0,571,857143211,0
S5,0,572,1718166342,0
S5,0,573,1972358452,0
S5,0,574,1423564585,0
S5,0,575,1618755116,0
S5,0,576,2122259631,0
S5,0,577,1224933136,0
S5,0,578,1342995436,1
S5,0,579,877788530,0
S5,0,580,367745819,0
S5,0,581,817538794,0
S5,0,582,717976756,0
S5,0,583,1555866079,0
S5,0,584,1503556278,0
S5,0,585,1640164326,0
S5,0,586,680905340,0
S5,0,587,2140517689,0
S5,0,588,806784879,1
S5,0,589,998348477,0
S5,0,590,1915440503,0
S5,0,591,1884745725,0
S5,0,592,1370224607,0
S5,0,593,1489993165,0
S5,0,594,1502123809,0
S5,0,595,1507124749,0
S5,0,596,1866240280,0
S5,0,597,1662277346,0
S5,0,598,1697272115,0
S5,0,599,1821596560,0
S5,0,600,641080051,0
S5,0,601,1980387543,0
S5,0,602,1384339263,0
S5,0,603,395210013,0
S5,0,604,1469882113,0
S5,0,605,1715155497,0
S5,0,606,786785328,0
S5,0,607,1630540369,0
S5,0,608,867294178,0
S5,0,609,1496887713,0
S5,0,610,2006666939,0
S5,0,611,1624053618,0
S5,0,612,856986813,0
S5,0,613,459376549,0
S5,0,614,1447366080,0
S5,0,615,1260237504,0
S5,0,616,26944719,0
S5,0,617,434924381,0
S5,0,618,332750673,0
S5,0,619,1839777616,0
S5,0,620,1968845970,0
S5,0,621,661850546,0
S5,0,622,655513853,0
S5,0,623,1159768319,0
S5,0,624,923355203,0
S5,0,625,1966388824,0
S5,0,626,1495304362,0
S5,0,627,945556759,0
S5,0,628,2126391832,0
S5,0,629,936276769,0
S5,0,630,759068157,0
S5,0,631,1578275399,0
S5,0,632,177761013,0
S5,0,633,730281956,0
S5,0,634,1820904045,1
S5,0,635,1197365773,0
S5,0,636,2144491188,0
S5,0,637,1995262646,0
S5,0,638,1499254902,1
S5,0,639,587660376,0
S5,0,640,421783958,0
S5,0,641,840144473,0
S5,0,642,589519551,0
S5,0,643,437040764,0
S5,0,644,51707194,0
S5,0,645,1831255249,0
S5,0,646,1051013257,0
S5,0,647,1268080607,0
S5,0,648,1790092620,1
S5,0,649,983430022,0
S5,0,650,1916634913,0
S5,0,651,531025250,0
S5,0,652,475383335,0
S5,0,653,991165727,0
S5,0,654,390522778,0
S5,0,655,481839575,0
S5,0,656,1740018350,0
S5,0,657,522870400,0
S5,0,658,1951253977,0
S5,0,659,653336817,0
S5,0,660,418561391,0
S5,0,661,568383658,0
S5,0,662,920611250,0
S5,0,663,1368731740,0
S5,0,664,754750649,0
S5,0,665,28956423,0
S5,0,666,951122551,0
S5,0,667,247758409,0
S5,0,668,1120627430,0
S5,0,669,1284837149,0
S5,0,670,882260031,1
S5,0,671,1120396849,1
S5,0,672,963676970,0
S5,0,673,641656926,0
S5,0,674,1853622214,0
S5,0,675,765375624,0
S5,0,676,12108956,0
S5,0,677,1266613474,0
S5,0,678,1647087827,0
S5,0,679,2142263657,0
S5,0,680,786604276,0
S5,0,681,57466067,0
S5,0,682,1980603181,0
S5,0,683,1490846011,0
S5,0,684,1782627054,0
S5,0,685,1164101988,0
S5,0,686,1568519821,0
S5,0,687,1015726895,0
S5,0,688,851005406,0
S5,0,689,371846239,0
S5,0,690,1951023678,0
S5,0,691,88792446,1
S5,0,692,1579724238,0
S5,0,693,1158002180,0
S5,0,694,445067601,0
S5,0,695,809087206,0
S5,0,696,1440450977,0
S5,0,697,171730822,0
S5,0,698,1572301519,0
S5,0,699,799007902,1
S5,0,700,1527526104,0
S5,0,701,1367622732,0
S5,0,702,7604596,0
S5,0,703,740195428,2
S5,0,704,738092081,0
S5,0,705,1216567957,0
S5,0,706,1164500696,0
S5,0,707,80178716,1
S5,0,708,1007574449,1
S5,0,709,540573267,1
S5,0,710,143956768,0
S5,0,711,1747909379,0
S5,0,712,1429788161,0
S5,0,713,1030059857,1
S5,0,714,916239146,0
S5,0,715,202221230,0
S5,0,716,985683703,0
S5,0,717,447495075,0
S5,0,718,344626804,1
S5,0,719,1480029241,0
S5,0,720,628196609,0
S5,0,721,1228868028,0
S5,0,722,1053196232,0
S5,0,723,475396506,1
S5,0,724,330048665,0
S5,0,725,1648033814,0
S5,0,726,1056579159,0
S5,0,727,31311129,1
S5,0,728,1827776633,0
S5,0,729,2018760905,2
S5,0,730,908775537,0
S5,0,731,606282716,0
S5,0,732,1207112458,0
S5,0,733,1592034096,0
S5,0,734,1561403792,0
S5,0,735,120726762,0
S5,0,736,113863293,0
S5,0,737,1597792051,1
S5,0,738,195708587,0
S5,0,739,1316919387,0
S5,0,740,1490790704,0
S5,0,741,296047850,0
S5,0,742,1012282536,1
S5,0,743,1127681538,0
S5,0,744,59471554,0
S5,0,745,730376572,0
S5,0,746,1376329647,0
S5,0,747,2093612434,0
S5,0,748,602061265,0
S5,0,749,1827994576,0
S5,0,750,236901759,0
S5,0,751,223642294,0
S5,0,752,763799856,0
S5,0,753,593678831,0
S5,0,754,296716734,0
S5,0,755,1443916525,1
S5,0,756,424425924,0
S5,0,757,1883794631,0
S5,0,758,1609302443,0
S5,0,759,729497379,0
S5,0,760,1853275715,0
S5,0,761,259690890,0
S5,0,762,1098365125,0
S5,0,763,619173925,0
S5,0,764,123318015,0
S5,0,765,1115281067,0
S5,0,766,1984311568,0
S5,0,767,1243878790,0
S5,0,768,868589608,0
S5,0,769,1742912607,0
S5,0,770,1032472905,0
S5,0,771,539048972,0
S5,0,772,725464255,1
S5,0,773,860300980,0
S5,0,774,2033830017,0
S5,0,775,976122426,0
S5,0,776,1710171636,0
S5,0,777,1571524976,0
S5,0,778,787845293,1
S5,0,779,539074827,0
S5,0,780,679209421,0
S5,0,781,1994131032,0
S5,0,782,1301320797,0
S5,0,783,1858967654,0
S5,0,784,889203856,0
S5,0,785,511750821,1
S5,0,786,1569593643,0
S5,0,787,493500598,0
S5,0,788,1081325293,0
S5,0,789,1916330465,0
S5,0,790,1866254987,0
S5,0,791,348570922,0
S5,0,792,417358621,0
S5,0,793,137116557,0
S5,0,794,564382861,0
S5,0,795,1457278644,0
S5,0,796,524062165,0
S5,0,797,1857994463,0
S5,0,798,1475588372,1
S5,0,799,1554812598,0
S5,0,800,714145292,0
S5,0,801,2125807441,1
S5,0,802,744905967,0
S5,0,803,965381173,0
S5,0,804,15395997,0
S5,0,805,1967106325,0
S5,0,806,1178976356,0
S5,0,807,1264593756,0
S5,0,808,5328028,0
S5,0,809,970133293,0
S5,0,810,1960304318,0
S5,0,811,312218211,0
S5,0,812,1423249389,1
S5,0,813,911686794,0
S5,0,814,144387803,0
S5,0,815,1624967626,0
S5,0,816,895063458,0
S5,0,817,444083435,0
S5,0,818,580998926,0
S5,0,819,1966900013,0
S5,0,820,636503003,0
S5,0,821,1250563083,0
S5,0,822,1275974313,0
S5,0,823,1550714372,0
S5,0,824,1997741205,0
S5,0,825,1525037759,0
S5,0,826,381749210,0
S5,0,827,1799042142,0
S5,0,828,114546414,0
S5,0,829,976653809,1
S5,0,830,105787474,0
S5,0,831,93065243,0
S5,0,832,1190944380,0
S5,0,833,701064106,0
S5,0,834,452865243,0
S5,0,835,394635387,0
S5,0,836,988358211,0
S5,0,837,1589793451,0
S5,0,838,483900642,0
S5,0,839,193555415,0
S5,0,840,362374985,0
S5,0,841,1481700056,0
S5,0,842,341804815,0
S5,0,843,223702242,0
S5,0,844,1460726259,0
S5,0,845,1988540948,0
S5,0,846,685413934,0
S5,0,847,1924412695,0
S5,0,848,1649483875,0
S5,0,849,1881778322,0
S5,0,850,1971565146,0
S5,0,851,1654097929,0
S5,0,852,628337261,0
S5,0,853,942562450,0
S5,0,854,219840720,0
S5,0,855,900065480,0
S5,0,856,344154662,0
S5,0,857,305582090,0
S5,0,858,890951320,0
S5,0,859,426691553,0
S5,0,860,2111021860,0
S5,0,861,386403096,0
S5,0,862,1689548918,1
S5,0,863,915755492,0
S5,0,864,704190639,0
S5,0,865,1940946070,1
S5,0,866,1294649742,0
S5,0,867,464389450,0
S5,0,868,1735531163,0
S5,0,869,544909904,0
S5,0,870,1104017742,0
S5,0,871,746368813,0
S5,0,872,1161893539,0
S5,0,873,523956296,0
S5,0,874,470753521,0
S5,0,875,475832720,0
S5,0,876,676599214,0
S5,0,877,1167955765,0
S5,0,878,1003057194,0
S5,0,879,1228660492,0
S5,0,880,1912222206,0
S5,0,881,598406402,0
S5,0,882,1762625718,0
S5,0,883,1450912100,1
S5,0,884,258710644,1
S5,0,885,1775159845,0
S5,0,886,1412612470,0
S5,0,887,227990776,0
S5,0,888,1042832692,0
S5,0,889,2123398996,0
S5,0,890,701139489,0
S5,0,891,1173681229,0
S5,0,892,1454912063,1
S5,0,893,901683473,0
S5,0,894,702055983,0
S5,0,895,93158576,1
S5,0,896,15438116,0
S5,0,897,1004121299,0
S5,0,898,790513136,0
S5,0,899,244782384,0
S5,0,900,144503811,0
S5,0,901,1416511874,0
S5,0,902,122499149,0
S5,0,903,802782707,0
S5,0,904,823718704,0
S5,0,905,1774874067,0
S5,0,906,1705762595,0
S5,0,907,1560547981,0
S5,0,908,1227931729,0
S5,0,909,1183996626,0
S5,0,910,275038139,1
S5,0,911,1540303733,1
S5,0,912,236085044,0
S5,0,913,924270254,0
S5,0,914,1132528869,0
S5,0,915,378796470,0
S5,0,916,1874815150,0
S5,0,917,1817367663,0
S5,0,918,1320167580,0
S5,0,919,1190670973,0
S5,0,920,565295721,0
S5,0,921,1880682452,0
S5,0,922,1300832948,0
S5,0,923,1707498237,0
S5,0,924,450770924,0
S5,0,925,1163469363,0
S5,0,926,2065694534,0
S5,0,927,1486547535,0
S5,0,928,1379370847,0
S5,0,929,1974554719,1
S5,0,930,703825833,0
S5,0,931,694379352,0
S5,0,932,871823877,0
S5,0,933,896033263,0
S5,0,934,1068527243,0
S5,0,935,1363497684,0
S5,0,936,738560296,0
S5,0,937,1205274201,0
S5,0,938,855654583,0
S5,0,939,1220308358,0
S5,0,940,1823290749,0
S5,0,941,1669780995,0
S5,0,942,961832999,0
S5,0,943,77887846,0
S5,0,944,803620863,0
S5,0,945,1845020644,0
S5,0,946,2076262421,0
S5,0,947,935922678,0
S5,0,948,1569710239,0
S5,0,949,14435390,1
S5,0,950,1987709309,0
S5,0,951,195861618,0
S5,0,952,945371856,0
S5,0,953,470688291,0
S5,0,954,434138236,0
S5,0,955,362091497,0
S5,0,956,813089465,0
S5,0,957,1220940153,0
S5,0,958,2090019462,0
S5,0,959,1330137526,0
S5,0,960,1184580132,1
S5,0,961,663462699,0
S5,0,962,1616081357,0
S5,0,963,2018374415,0
S5,0,964,441769439,0
S5,0,965,1747971582,0
S5,0,966,1952608650,0
S5,0,967,784877352,0
S5,0,968,1888936933,0
S5,0,969,1424321204,0
S5,0,970,1542209606,0
S5,0,971,1582464981,0
S5,0,972,510558437,2
S5,0,973,905629022,0
S5,0,974,976166550,0
S5,0,975,1714564962,0
S5,0,976,326522453,0
S5,0,977,667561619,0
S5,0,978,1624259565,0
S5,0,979,1625481724,1
S5,0,980,731904432,0
S5,0,981,829051244,0
S5,0,982,1155645868,0
S5,0,983,1512629251,0
S5,0,984,116536280,0
