scenario,part,trial,seed,message,freq_hz,dt_s,reported_snr_db,signal_db,local_noise_db,reconstructed_snr_db
S1,5,98,1337817595,CQ Q1ABC FN42,1500,0.32,4,-26.582,-57.5,4.418
S1,5,99,2097161088,CQ Q1ABC FN42,1500,0.4,4,-26.601,-57.5,4.399
S1,5,100,707885454,CQ Q1ABC FN42,1500,0.4,4,-26.456,-57,4.044
S1,5,101,253404628,CQ Q1ABC FN42,1500,0.32,4,-27.013,-58,4.487
S1,5,101,253404628,<RDCTM423> <RDCTM661> R QO41,1203,2.56,-26,-57.89,-58,-26.39
S1,5,102,1800481837,CQ Q1ABC FN42,1500,0.4,4,-26.513,-57.5,4.487
S1,5,103,621227546,CQ Q1ABC FN42,1500,0.32,4,-26.196,-57,4.304
S1,5,103,621227546,2A?NP0QYIW4-K,2491,-1.36,-27,-57.486,-57,-26.986
S1,5,104,1245301829,CQ Q1ABC FN42,1500,0.4,4,-26.184,-57,4.316
S1,5,104,1245301829,5YS4KCEPBO <...> 73,2744,-0.24,-27,-57.76,-57,-27.26
S1,5,105,1546956938,CQ Q1ABC FN42,1500,0.32,4,-27.354,-58,4.146
S1,5,106,88763092,CQ Q1ABC FN42,1500,0.32,4,-26.741,-57.5,4.259
S1,5,107,1040733381,CQ Q1ABC FN42,1500,0.32,4,-26.962,-57.5,4.038
S1,5,108,2036765041,CQ Q1ABC FN42,1500,0.32,5,-26.494,-57.5,4.506
S1,5,109,556128544,CQ Q1ABC FN42,1500,0.4,4,-26.323,-57,4.177
S1,5,110,1282614745,CQ Q1ABC FN42,1500,0.4,4,-26.62,-57.5,4.38
S1,5,110,1282614745,B90PLU <RDCTM126> KH66,1122,2.88,-28,-58.647,-57.5,-27.647
S1,5,111,1379036641,CQ Q1ABC FN42,1500,0.32,5,-26.981,-58,4.519
S1,5,111,1379036641,CQ 5PXP8SJGKWH,1497,0.4,-12,-43.93,-58,-12.43
S1,5,112,876551419,CQ Q1ABC FN42,1500,0.32,4,-27.532,-58.5,4.468
S1,5,112,876551419,94A3LWKKW 1 <...>,1003,-1.2,-26,-58.338,-58.5,-26.338
S1,5,113,1260448879,CQ Q1ABC FN42,1500,0.32,4,-26.424,-57,4.076
S1,5,113,1260448879,CQ QMWGA3VOSJR,2138,-0.88,-26,-56.945,-57.5,-25.945
S1,5,113,1260448879,<...> 2JR56VKDOIR RR73,2803,-0.96,-27,-57.856,-57.5,-26.856
S1,5,114,13844358,CQ Q1ABC FN42,1500,0.32,4,-26.025,-56.5,3.975
S1,5,115,572857121,CQ Q1ABC FN42,1500,0.32,5,-26.418,-57.5,4.582
S1,5,116,902733517,CQ Q1ABC FN42,1500,0.32,5,-26.975,-58,4.525
S1,5,117,1246808732,CQ Q1ABC FN42,1500,0.32,4,-26.063,-57,4.437
S1,5,118,632977253,CQ Q1ABC FN42,1500,0.32,4,-26.88,-57.5,4.12
S1,5,119,1330425933,CQ Q1ABC FN42,1500,0.32,4,-27.582,-58.5,4.418
S1,5,119,1330425933,<RDCTM184>/R <RDCTM777>/R NJ48,1503,0.24,-15,-46.943,-58.5,-14.943
S1,5,120,735875186,CQ Q1ABC FN42,1500,0.32,4,-26.709,-57.5,4.291
S1,5,121,1586096912,CQ Q1ABC FN42,1500,0.32,4,-26.475,-57,4.025
S1,5,121,1586096912,CQ <...>,2625,-1.2,-25,-56.394,-57.5,-25.394
S1,5,122,1989273269,CQ Q1ABC FN42,1500,0.32,5,-26.949,-58,4.551
S1,5,123,64092109,CQ Q1ABC FN42,1500,0.4,4,-27.095,-58,4.405
S1,5,124,721490716,CQ Q1ABC FN42,1500,0.32,4,-26.589,-57.5,4.411
S1,5,125,1287972928,CQ Q1ABC FN42,1500,0.32,4,-26.772,-57.5,4.228
S1,5,126,452547012,CQ Q1ABC FN42,1500,0.4,4,-26.266,-57,4.234
S1,5,127,1992360976,CQ Q1ABC FN42,1500,0.32,4,-27.082,-58,4.418
S1,5,128,2080691239,CQ Q1ABC FN42,1500,0.32,4,-25.975,-56.5,4.025
S1,5,129,476814777,CQ Q1ABC FN42,1500,0.32,4,-26.032,-57,4.468
S1,5,130,270581187,CQ Q1ABC FN42,1500,0.4,5,-26.816,-58,4.684
S1,5,131,1710210612,CQ Q1ABC FN42,1500,0.32,4,-26.595,-57.5,4.405
S1,5,131,1710210612,<RDCTM743>/P W68GFW EG56,553,-1.12,-26,-56.854,-57.5,-25.854
S1,5,132,2053043618,CQ Q1ABC FN42,1500,0.32,4,-27.304,-58,4.196
S1,5,133,725981865,CQ Q1ABC FN42,1500,0.32,4,-26.759,-57.5,4.241
S1,5,134,1042268161,CQ Q1ABC FN42,1500,0.32,4,-27.234,-58,4.266
S1,5,134,1042268161,<RDCTM600> I37NNU/R NK60,1503,0.24,-15,-46.203,-58,-14.703
S1,5,134,1042268161,CQ <...>,1497,0.24,-15,-46.127,-58,-14.627
S1,5,135,45184349,CQ Q1ABC FN42,1500,0.32,4,-26.259,-57,4.241
S1,5,136,2126958972,CQ Q1ABC FN42,1500,0.32,4,-25.703,-56.5,4.297
S1,5,137,809646956,CQ Q1ABC FN42,1500,0.32,4,-26.386,-57,4.114
S1,5,138,1720516272,CQ Q1ABC FN42,1500,0.32,4,-26.31,-57,4.19
S1,5,139,773192252,CQ Q1ABC FN42,1500,0.32,4,-26.114,-57,4.386
S1,5,140,127341477,CQ Q1ABC FN42,1500,0.32,4,-26.07,-57,4.43
S1,5,141,400859217,CQ Q1ABC FN42,1500,0.32,4,-26.728,-57.5,4.272
S1,5,141,400859217,CQ 5LN//BPQPX3,1497,0.4,-11,-41.937,-57.5,-10.937
S1,5,142,1241737701,CQ Q1ABC FN42,1500,0.4,5,-26.975,-58,4.525
S1,5,143,193319731,CQ Q1ABC FN42,1500,0.32,4,-26.677,-57.5,4.323
S1,5,143,193319731,3XV6GQF <RDCTM493> +=5,2022,-1.04,-27,-57.813,-57.5,-26.813
S1,5,144,169898456,CQ Q1ABC FN42,1500,0.32,4,-25.899,-56.5,4.101
S1,5,145,1756941027,CQ Q1ABC FN42,1500,0.32,4,-26.633,-57.5,4.367
S1,5,146,1199243279,CQ Q1ABC FN42,1500,0.32,4,-26.576,-57.5,4.424
S1,5,147,609876404,CQ Q1ABC FN42,1500,0.32,5,-26.88,-58,4.62
S1,5,147,609876404,CQ <...>,1503,0.48,-16,-47.962,-58,-16.462
S1,5,148,1998902024,CQ Q1ABC FN42,1500,0.4,4,-26.266,-57,4.234
S1,5,149,345946128,CQ Q1ABC FN42,1500,0.32,4,-26.456,-57,4.044
S1,5,150,2082648453,CQ Q1ABC FN42,1500,0.32,4,-26.728,-57.5,4.272
S1,5,151,1670330206,CQ Q1ABC FN42,1500,0.32,5,-26.475,-57.5,4.525
S1,5,151,1670330206,G36BBP A90ZUY JH74,2638,-0.72,-26,-56.507,-57.5,-25.507
S1,5,152,771696614,CQ Q1ABC FN42,1500,0.32,5,-25.949,-57,4.551
S1,5,153,1618452859,CQ Q1ABC FN42,1500,0.32,4,-26.589,-57.5,4.411
S1,5,154,635109893,CQ Q1ABC FN42,1500,0.4,4,-26.886,-57.5,4.114
S1,5,154,635109893,<...> 468OKR IJ68,1959,-1.28,-28,-58.803,-57.5,-27.803
S1,5,155,1744910100,CQ Q1ABC FN42,1500,0.32,4,-26.684,-57.5,4.316
S1,5,156,248999924,CQ Q1ABC FN42,1500,0.32,4,-27.158,-58,4.342
S1,5,157,1084178345,CQ Q1ABC FN42,1500,0.32,5,-26.494,-57.5,4.506
S1,5,158,453432438,CQ Q1ABC FN42,1500,0.32,4,-26.519,-57.5,4.481
S1,5,159,496169936,CQ Q1ABC FN42,1500,0.32,4,-27.209,-58,4.291
S1,5,160,1183887022,CQ Q1ABC FN42,1500,0.4,4,-26.373,-57,4.127
S1,5,161,249525538,CQ Q1ABC FN42,1500,0.32,4,-26.323,-57,4.177
S1,5,162,1425631471,CQ Q1ABC FN42,1500,0.32,4,-26.437,-57,4.063
S1,5,163,1069344590,CQ Q1ABC FN42,1500,0.32,4,-26.367,-57,4.133
S1,5,164,301936674,CQ Q1ABC FN42,1500,0.32,5,-26.981,-58,4.519
S1,5,164,301936674,CQ VVRQ <RDCTM197> HI80,1697,-1.52,-27,-58.094,-57.5,-27.094
S1,5,165,1861511242,CQ Q1ABC FN42,1500,0.32,4,-26.652,-57.5,4.348
S1,5,165,1861511242,CQ HIY7ZNC6PGU,1481,2.32,-17,-47.766,-57.5,-16.766
S1,5,166,1943154686,CQ Q1ABC FN42,1500,0.32,4,-26.057,-57,4.443
S1,5,167,696654939,CQ Q1ABC FN42,1500,0.32,4,-27.032,-58,4.468
S1,5,168,1789090765,CQ Q1ABC FN42,1500,0.32,4,-26.348,-57,4.152
S1,5,169,1171862952,CQ Q1ABC FN42,1500,0.32,4,-25.949,-56.5,4.051
S1,5,170,985234493,CQ Q1ABC FN42,1500,0.4,4,-26.209,-57,4.291
S1,5,171,256136161,CQ Q1ABC FN42,1500,0.32,4,-26.513,-57.5,4.487
S1,5,172,1741530011,CQ Q1ABC FN42,1500,0.4,4,-26.797,-57.5,4.203
S1,5,173,2143374730,CQ Q1ABC FN42,1500,0.32,4,-26.038,-57,4.462
S1,5,174,1406421410,CQ Q1ABC FN42,1500,0.32,4,-26.044,-56.5,3.956
S1,5,175,920250073,CQ Q1ABC FN42,1500,0.32,4,-26.791,-57.5,4.209
S1,5,176,584967948,CQ Q1ABC FN42,1500,0.32,4,-25.747,-56.5,4.253
S1,5,177,2118076887,CQ Q1ABC FN42,1500,0.32,4,-26.253,-57,4.247
S1,5,178,775007909,CQ Q1ABC FN42,1500,0.4,4,-27.367,-58,4.133
S1,5,179,323511715,CQ Q1ABC FN42,1500,0.4,4,-26.842,-57.5,4.158
S1,5,180,76689535,CQ Q1ABC FN42,1500,0.32,4,-26.032,-57,4.468
S1,5,181,597012332,CQ Q1ABC FN42,1500,0.32,4,-27.171,-58,4.329
S1,5,181,597012332,<RDCTM746>/P <RDCTM265> IN48,591,2.8,-27,-58.257,-58,-26.757
S1,5,182,1939463130,CQ Q1ABC FN42,1500,0.32,4,-26.31,-57,4.19
S1,5,183,1537040804,CQ Q1ABC FN42,1500,0.32,4,-25.804,-56.5,4.196
S1,5,184,473253945,CQ Q1ABC FN42,1500,0.32,4,-26.411,-57,4.089
S1,5,185,1667003848,CQ Q1ABC FN42,1500,0.32,4,-26.108,-57,4.392
S1,5,186,1582387394,CQ Q1ABC FN42,1500,0.32,4,-26.12,-57,4.38
S1,5,187,304642033,CQ Q1ABC FN42,1500,0.32,4,-27.778,-58.5,4.222
S1,5,188,2063506874,CQ Q1ABC FN42,1500,0.4,4,-26.665,-57.5,4.335
S1,5,189,143917696,CQ Q1ABC FN42,1500,0.32,4,-26.013,-57,4.487
S1,5,190,1382154356,CQ Q1ABC FN42,1500,0.4,5,-25.987,-57,4.513
S1,5,191,480709963,CQ Q1ABC FN42,1500,0.32,5,-26.93,-58,4.57
S1,5,192,1255100128,CQ Q1ABC FN42,1500,0.32,5,-26.411,-57.5,4.589
S1,5,193,1326851498,CQ Q1ABC FN42,1500,0.4,4,-26.057,-57,4.443
S1,5,194,1665730001,CQ Q1ABC FN42,1500,0.32,4,-26.873,-57.5,4.127
S1,5,195,319241391,CQ Q1ABC FN42,1500,0.32,4,-26.203,-57,4.297
S1,5,196,1728581295,CQ Q1ABC FN42,1500,0.32,4,-26.373,-57,4.127
S1,5,197,2010336341,CQ Q1ABC FN42,1500,0.32,5,-25.981,-57,4.519
S1,5,198,1853431701,CQ Q1ABC FN42,1500,0.32,5,-25.905,-57,4.595
S1,5,199,1769800018,CQ Q1ABC FN42,1500,0.4,4,-26.576,-57.5,4.424
S1,5,200,794601258,CQ Q1ABC FN42,1500,0.32,4,-27.342,-58,4.158
S1,5,201,899513582,CQ Q1ABC FN42,1500,0.32,4,-27.722,-58.5,4.278
S1,5,202,172992149,CQ Q1ABC FN42,1500,0.32,4,-26.025,-57,4.475
S1,5,203,511009316,CQ Q1ABC FN42,1500,0.32,4,-26.165,-57,4.335
S1,5,204,169307143,CQ Q1ABC FN42,1500,0.32,4,-26.373,-57,4.127
S1,5,205,1257803068,CQ Q1ABC FN42,1500,0.32,4,-26.551,-57.5,4.449
S1,5,206,2103811342,CQ Q1ABC FN42,1500,0.32,5,-26.348,-57.5,4.652
S1,5,207,615221665,CQ Q1ABC FN42,1500,0.32,4,-26.361,-57,4.139
S1,5,207,615221665,CQ QDON <RDCTM47> IB38,303,-1.44,-27,-57.786,-57.5,-26.786
S1,5,208,2097104619,CQ Q1ABC FN42,1500,0.4,4,-26.297,-57,4.203
S1,5,209,446123365,CQ Q1ABC FN42,1500,0.32,4,-26.386,-57,4.114
S1,5,210,1518487780,CQ Q1ABC FN42,1500,0.32,4,-26.443,-57,4.057
S1,5,211,226521983,CQ Q1ABC FN42,1500,0.32,4,-26.259,-57,4.241
S1,5,212,833035399,CQ Q1ABC FN42,1500,0.32,5,-26.392,-57.5,4.608
S1,5,213,1095335893,CQ Q1ABC FN42,1500,0.32,4,-26.532,-57.5,4.468
S1,5,214,661664412,CQ Q1ABC FN42,1500,0.32,4,-26.538,-57.5,4.462
S1,5,214,661664412,<...> Q1IZ44F8LE3,2406,-1.12,-27,-57.66,-57.5,-26.66
S1,5,215,305866800,CQ Q1ABC FN42,1500,0.32,4,-26.158,-57,4.342
S1,5,216,370776526,CQ Q1ABC FN42,1500,0.32,4,-26.614,-57.5,4.386
S1,5,217,1905349805,CQ Q1ABC FN42,1500,0.32,4,-26.361,-57,4.139
S1,5,218,1233960177,CQ Q1ABC FN42,1500,0.32,4,-26.348,-57,4.152
S1,5,219,1156029958,CQ Q1ABC FN42,1500,0.32,4,-26.203,-57,4.297
S1,5,220,2071101950,CQ Q1ABC FN42,1500,0.32,4,-26.506,-57.5,4.494
S1,5,221,1454476330,CQ Q1ABC FN42,1500,0.32,5,-26.437,-57.5,4.563
S1,5,221,1454476330,CQ /O1XNEJV657,1497,0.32,-11,-42.101,-57.5,-11.101
S1,5,222,445309017,CQ Q1ABC FN42,1500,0.32,5,-26.405,-57.5,4.595
S1,5,223,232806508,CQ Q1ABC FN42,1500,0.32,4,-26.335,-57,4.165
S1,5,224,523257160,CQ Q1ABC FN42,1500,0.4,5,-26.949,-58,4.551
S1,5,225,1036190234,CQ Q1ABC FN42,1500,0.32,4,-26.506,-57,3.994
S1,5,226,1792228821,CQ Q1ABC FN42,1500,0.32,4,-25.861,-56.5,4.139
S1,5,227,1188956561,CQ Q1ABC FN42,1500,0.32,4,-26.323,-57,4.177
S1,5,228,694217067,CQ Q1ABC FN42,1500,0.32,4,-26.753,-57.5,4.247
S1,5,229,129905866,CQ Q1ABC FN42,1500,0.32,4,-26.589,-57.5,4.411
S1,6,0,147152921,CQ Q1ABC FN42,1500,0.4,8,-23.405,-57.5,7.595
S1,6,1,1953053430,CQ Q1ABC FN42,1500,0.32,8,-23.304,-57.5,7.696
S1,6,1,1953053430,CQ 28XYR4OQU6E,1497,0.4,-9,-39.652,-57.5,-8.652
S1,6,2,147567551,CQ Q1ABC FN42,1500,0.4,7,-23.658,-57.5,7.342
S1,6,3,819374430,CQ Q1ABC FN42,1500,0.32,8,-23.962,-58,7.538
S1,6,4,190834757,CQ Q1ABC FN42,1500,0.32,7,-23.532,-57.5,7.468
S1,6,5,1304035244,CQ Q1ABC FN42,1500,0.32,7,-24.399,-58,7.101
S1,6,5,1304035244,C73BJW/R <RDCTM502>/R R MB78,1650,-0.96,-27,-58.863,-58,-27.363
S1,6,6,137731585,CQ Q1ABC FN42,1500,0.32,7,-23.715,-57.5,7.285
S1,6,7,825037210,CQ Q1ABC FN42,1500,0.4,7,-24.063,-58,7.437
S1,6,7,825037210,CQ 1DEW/<RDCTM394>,1600,2.88,-27,-58.107,-57.5,-27.107
S1,6,8,1420529664,CQ Q1ABC FN42,1500,0.32,8,-24.494,-58.5,7.506
S1,6,9,1668132250,CQ Q1ABC FN42,1500,0.32,7,-23.62,-57.5,7.38
S1,6,9,1668132250,CQ A9VVB5VGPNO,1497,0.4,-8,-39.348,-57.5,-8.348
S1,6,10,922674884,CQ Q1ABC FN42,1500,0.4,7,-24.038,-58,7.462
S1,6,11,1045884135,CQ Q1ABC FN42,1500,0.32,7,-23.639,-57.5,7.361
S1,6,12,490889928,CQ Q1ABC FN42,1500,0.32,8,-24.487,-58.5,7.513
S1,6,13,573064794,CQ Q1ABC FN42,1500,0.32,7,-23.582,-57.5,7.418
S1,6,14,1642203415,CQ Q1ABC FN42,1500,0.4,7,-24.203,-58,7.297
S1,6,15,528962973,CQ Q1ABC FN42,1500,0.32,7,-24.19,-58,7.31
S1,6,16,1595532769,CQ Q1ABC FN42,1500,0.4,7,-23.677,-57.5,7.323
S1,6,17,976951599,CQ Q1ABC FN42,1500,0.4,7,-23.709,-57.5,7.291
S1,6,18,1220093843,CQ Q1ABC FN42,1500,0.32,7,-24.753,-58.5,7.247
S1,6,19,105338387,CQ Q1ABC FN42,1500,0.4,7,-23.304,-57,7.196
S1,6,20,153689768,CQ Q1ABC FN42,1500,0.32,7,-23.076,-57,7.424
S1,6,20,153689768,<RDCTM376>/P <RDCTM483>/P MO31,1116,-1.2,-27,-57.415,-57,-26.915
S1,6,21,892783248,CQ Q1ABC FN42,1500,0.4,8,-23.462,-57.5,7.538
S1,6,22,114433241,CQ Q1ABC FN42,1500,0.32,7,-23.797,-57.5,7.203
S1,6,23,1961688456,CQ Q1ABC FN42,1500,0.32,7,-23.684,-57.5,7.316
S1,6,24,936800646,CQ Q1ABC FN42,1500,0.32,8,-23.975,-58,7.525
S1,6,25,888423358,CQ Q1ABC FN42,1500,0.4,8,-23.905,-58,7.595
S1,6,26,305833722,CQ Q1ABC FN42,1500,0.32,7,-23.614,-57.5,7.386
S1,6,26,305833722,CQ O5FTIQGIC40,1488,0.56,-14,-45.373,-57.5,-14.373
S1,6,26,305833722,<RDCTM19>/R UF9 KQ/R R AH97,2413,3.04,-27,-57.514,-57.5,-26.514
S1,6,27,2040640295,CQ Q1ABC FN42,1500,0.4,8,-23.994,-58,7.506
S1,6,28,1163389252,CQ Q1ABC FN42,1500,0.32,7,-24.057,-58,7.443
S1,6,29,1058795609,CQ Q1ABC FN42,1500,0.32,7,-23.576,-57.5,7.424
S1,6,30,1684326640,CQ Q1ABC FN42,1500,0.32,7,-24.285,-58,7.215
S1,6,31,1547049811,CQ Q1ABC FN42,1500,0.32,7,-24.272,-58,7.228
S1,6,32,642873125,CQ Q1ABC FN42,1500,0.32,8,-23.437,-57.5,7.563
S1,6,32,642873125,P 4ELC7GF8P <...>,1506,0.48,-16,-46.525,-57,-16.025
S1,6,33,1319689034,CQ Q1ABC FN42,1500,0.32,7,-23.291,-57,7.209
S1,6,34,635820660,CQ Q1ABC FN42,1500,0.4,8,-23.918,-58,7.582
S1,6,35,716622069,CQ Q1ABC FN42,1500,0.4,8,-23.342,-57.5,7.658
S1,6,35,716622069,<RDCTM478>/R <...> DE85,1706,0.4,-27,-57.551,-57,-27.051
S1,6,36,474815073,CQ Q1ABC FN42,1500,0.32,7,-23.759,-57.5,7.241
S1,6,37,1035149396,CQ Q1ABC FN42,1500,0.32,8,-24.443,-58.5,7.557
S1,6,38,1589782215,CQ Q1ABC FN42,1500,0.32,8,-24.924,-59,7.576
S1,6,39,1975678774,CQ Q1ABC FN42,1500,0.32,8,-23.386,-57.5,7.614
S1,6,39,1975678774,6Q.OTY+DRKK Z,853,-0.48,-26,-56.908,-57.5,-25.908
S1,6,39,1975678774,CQ <...>,1491,0.4,-16,-46.532,-57.5,-15.532
S1,6,40,883251798,CQ Q1ABC FN42,1500,0.32,7,-24.114,-58,7.386
S1,6,40,883251798,<RDCTM590>/R <RDCTM636> R/R R NI81,1503,0.48,-16,-47.639,-58,-16.139
S1,6,41,1527613966,CQ Q1ABC FN42,1500,0.32,7,-23.627,-57.5,7.373
S1,6,42,1768087488,CQ Q1ABC FN42,1500,0.4,8,-23.424,-57.5,7.576
S1,6,43,1129098120,CQ Q1ABC FN42,1500,0.4,8,-23.994,-58,7.506
S1,6,44,1206300573,CQ Q1ABC FN42,1500,0.4,7,-23.253,-57,7.247
S1,6,44,1206300573,<RDCTM546> <RDCTM338> AF84,2788,-1.2,-27,-57.746,-57.5,-26.746
S1,6,45,154148295,CQ Q1ABC FN42,1500,0.4,7,-24.006,-58,7.494
S1,6,45,154148295,<RDCTM458>/R <RDCTM91>/R R AQ75,1294,-0.88,-26,-57.288,-57.5,-26.288
S1,6,46,604621538,CQ Q1ABC FN42,1500,0.32,7,-24.12,-58,7.38
S1,6,47,1199687018,CQ Q1ABC FN42,1500,0.32,7,-24.12,-58,7.38
S1,6,47,1199687018,<RDCTM306>/R I40YAB R NL48,1503,0.24,-15,-46.304,-58,-14.804
S1,6,48,442884127,CQ Q1ABC FN42,1500,0.4,7,-23.532,-57.5,7.468
S1,6,49,1950347223,CQ Q1ABC FN42,1500,0.32,7,-24.082,-58,7.418
S1,6,50,685892813,CQ Q1ABC FN42,1500,0.32,7,-24.222,-58,7.278
S1,6,51,1271085790,CQ Q1ABC FN42,1500,0.4,7,-24.234,-58,7.266
S1,6,52,1768050062,CQ Q1ABC FN42,1500,0.32,7,-23.614,-57.5,7.386
S1,6,53,1697869337,CQ Q1ABC FN42,1500,0.32,8,-23.943,-58,7.557
S1,6,54,453927920,CQ Q1ABC FN42,1500,0.32,7,-23.627,-57.5,7.373
S1,6,55,1227175600,CQ Q1ABC FN42,1500,0.32,7,-23.791,-57.5,7.209
S1,6,56,562889461,CQ Q1ABC FN42,1500,0.4,8,-23.399,-57.5,7.601
S1,6,57,24994980,CQ Q1ABC FN42,1500,0.4,7,-24.089,-58,7.411
S1,6,58,403559963,CQ Q1ABC FN42,1500,0.32,7,-24.133,-58,7.367
S1,6,58,403559963,CQ <...>,2363,-0.32,-27,-58.955,-58.5,-26.955
S1,6,59,1448342014,CQ Q1ABC FN42,1500,0.32,7,-24.057,-58,7.443
S1,6,60,939984899,CQ Q1ABC FN42,1500,0.32,7,-24.823,-58.5,7.177
S1,6,61,2048660552,CQ Q1ABC FN42,1500,0.32,8,-24.437,-58.5,7.563
S1,6,62,2012698299,CQ Q1ABC FN42,1500,0.32,7,-24.095,-58,7.405
S1,6,63,136216729,CQ Q1ABC FN42,1500,0.32,8,-23.848,-58,7.652
S1,6,64,1613219465,CQ Q1ABC FN42,1500,0.32,7,-23.614,-57.5,7.386
S1,6,65,1431364706,CQ Q1ABC FN42,1500,0.32,7,-24.563,-58.5,7.437
S1,6,66,699051058,CQ Q1ABC FN42,1500,0.4,7,-23.886,-57.5,7.114
S1,6,67,2085210477,CQ Q1ABC FN42,1500,0.32,7,-23.323,-57,7.177
S1,6,68,558915081,CQ Q1ABC FN42,1500,0.32,7,-23.722,-57.5,7.278
S1,6,68,558915081,CQ <...>,1506,0.48,-16,-46.747,-57.5,-15.747
S1,6,69,1333659779,CQ Q1ABC FN42,1500,0.32,8,-23.994,-58,7.506
S1,6,70,508481683,CQ Q1ABC FN42,1500,0.4,8,-23.956,-58,7.544
S1,6,71,327759881,CQ Q1ABC FN42,1500,0.32,7,-23.576,-57.5,7.424
S1,6,71,327759881,<RDCTM147>/R L08GVG/R R NN47,2534,-0.48,-26,-57,-57.5,-26
S1,6,71,327759881,CQ <...>,1513,0.32,-20,-50.582,-57.5,-19.582
S1,6,72,224097789,CQ Q1ABC FN42,1500,0.32,7,-24.114,-58,7.386
S1,6,73,731688196,CQ Q1ABC FN42,1500,0.32,8,-23.5,-57.5,7.5
S1,6,74,194453313,CQ Q1ABC FN42,1500,0.4,7,-24.323,-58,7.177
S1,6,75,948354261,CQ Q1ABC FN42,1500,0.32,8,-25.323,-59.5,7.677
S1,6,76,752339740,CQ Q1ABC FN42,1500,0.32,7,-23.703,-57.5,7.297
S1,6,77,35032904,CQ Q1ABC FN42,1500,0.32,7,-23.741,-57.5,7.259
S1,6,78,1150687534,CQ Q1ABC FN42,1500,0.4,7,-23.747,-57.5,7.253
S1,6,79,782577246,CQ Q1ABC FN42,1500,0.32,7,-23.69,-57.5,7.31
S1,6,80,586924344,CQ Q1ABC FN42,1500,0.4,7,-24.816,-58.5,7.184
S1,6,81,718696134,CQ Q1ABC FN42,1500,0.32,8,-23.943,-58,7.557
S1,6,82,456792972,CQ Q1ABC FN42,1500,0.32,8,-23.968,-58,7.532
S1,6,83,894567800,CQ Q1ABC FN42,1500,0.32,7,-23.709,-57.5,7.291
S1,6,83,894567800,Q75QJO <RDCTM120>/R R QQ65,903,-0.88,-25,-56.116,-58,-24.616
S1,6,84,1178345895,CQ Q1ABC FN42,1500,0.32,8,-23.905,-58,7.595
S1,6,84,1178345895,<RDCTM39> <RDCTM93>/P R PL97,703,-1.28,-26,-57.789,-58,-26.289
S1,6,85,480239756,CQ Q1ABC FN42,1500,0.32,8,-23.823,-58,7.677
S1,6,86,1084609567,CQ Q1ABC FN42,1500,0.32,7,-23.608,-57.5,7.392
S1,6,87,76971871,CQ Q1ABC FN42,1500,0.32,7,-23.62,-57.5,7.38
S1,6,87,76971871,179UEE <RDCTM190> R NQ27,1094,-1.2,-27,-58.007,-57.5,-27.007
S1,6,88,945593177,CQ Q1ABC FN42,1500,0.32,7,-24.139,-58,7.361
S1,6,89,1895100026,CQ Q1ABC FN42,1500,0.4,8,-23.924,-58,7.576
S1,6,90,1913445471,CQ Q1ABC FN42,1500,0.32,8,-24,-58,7.5
S1,6,91,1178212386,CQ Q1ABC FN42,1500,0.32,8,-23.943,-58,7.557
S1,6,92,1335356407,CQ Q1ABC FN42,1500,0.32,7,-23.892,-57.5,7.108
S1,6,93,956341746,CQ Q1ABC FN42,1500,0.32,7,-23.544,-57.5,7.456
S1,6,94,564767738,CQ Q1ABC FN42,1500,0.32,7,-24.158,-58,7.342
S1,6,94,564767738,<...> C2J4KQQYBHR 73,234,3.04,-25,-57.182,-58.5,-25.182
S1,6,95,1454192097,CQ Q1ABC FN42,1500,0.32,7,-24.38,-58,7.12
S1,6,96,1814069650,CQ Q1ABC FN42,1500,0.32,7,-23.601,-57.5,7.399
S1,6,96,1814069650,CQ E39YSCR78BM,1500,2.64,-11,-41.877,-57.5,-10.877
S1,6,97,1188833183,CQ Q1ABC FN42,1500,0.32,7,-23.671,-57.5,7.329
S1,6,98,47008760,CQ Q1ABC FN42,1500,0.32,7,-23.601,-57.5,7.399
S1,6,98,47008760,<...> <RDCTM90> HB88,1522,-1.04,-19,-50.444,-57.5,-19.444
S1,6,99,1913017611,CQ Q1ABC FN42,1500,0.32,8,-23.392,-57.5,7.608
S1,6,100,690394136,CQ Q1ABC FN42,1500,0.32,7,-24.114,-58,7.386
S1,6,101,404905497,CQ Q1ABC FN42,1500,0.32,7,-23.665,-57.5,7.335
S1,6,102,445121117,CQ Q1ABC FN42,1500,0.32,7,-24.044,-58,7.456
S1,6,103,1511682369,CQ Q1ABC FN42,1500,0.32,8,-23.494,-57.5,7.506
S1,6,104,1513153152,CQ Q1ABC FN42,1500,0.32,7,-24.158,-58,7.342
S1,6,104,1513153152,CQ <...>,1497,0.24,-14,-45.81,-58,-14.31
S1,6,105,666016133,CQ Q1ABC FN42,1500,0.32,7,-24.019,-58,7.481
S1,6,106,1205407560,CQ Q1ABC FN42,1500,0.32,7,-24.177,-58,7.323
S1,6,107,950378810,CQ Q1ABC FN42,1500,0.32,8,-23.449,-57.5,7.551
S1,6,108,1174815118,CQ Q1ABC FN42,1500,0.32,7,-23.797,-57.5,7.203
S1,6,109,476782000,CQ Q1ABC FN42,1500,0.32,7,-23.525,-57.5,7.475
S1,6,109,476782000,ABLGNY9AGGX <...> RRR,1503,0.48,-16,-47.165,-57.5,-16.165
