cycle_stem,epoch,utc,lag_s,lag_subsample_s,peak_corr,label_offset_s
260803_213915,1,2026-08-03T21:39:15Z,-0.00525,-0.00524,0.9928,+0.00000
260803_213930,1,2026-08-03T21:39:30Z,,,,+0.00000
260803_213945,1,2026-08-03T21:39:45Z,,,,+0.00000
260803_214000,1,2026-08-03T21:40:00Z,,,,+0.00000
260803_214015,1,2026-08-03T21:40:15Z,,,,+0.00000
260803_214030,1,2026-08-03T21:40:30Z,,,,+0.00000
260803_214045,1,2026-08-03T21:40:45Z,,,,+0.00000
260803_214100,1,2026-08-03T21:41:00Z,,,,+0.00000
260803_214115,1,2026-08-03T21:41:15Z,,,,+0.00000
260803_214130,1,2026-08-03T21:41:30Z,,,,+0.00000
260803_214145,1,2026-08-03T21:41:45Z,-0.00308,-0.00308,0.9958,+0.00000
260803_214200,1,2026-08-03T21:42:00Z,,,,+0.00000
260803_214215,1,2026-08-03T21:42:15Z,,,,+0.00000
260803_214230,1,2026-08-03T21:42:30Z,,,,+0.00000
260803_214245,1,2026-08-03T21:42:45Z,,,,+0.00000
260803_214300,1,2026-08-03T21:43:00Z,,,,+0.00000
260803_214315,1,2026-08-03T21:43:15Z,,,,+0.00000
260803_214330,1,2026-08-03T21:43:30Z,,,,+0.00000
260803_214345,1,2026-08-03T21:43:45Z,,,,+0.00000
260803_214400,1,2026-08-03T21:44:00Z,,,,+0.00000
260803_214415,1,2026-08-03T21:44:15Z,-0.03033,-0.03033,0.9886,+0.00000
260803_214430,1,2026-08-03T21:44:30Z,,,,+0.00000
260803_214445,1,2026-08-03T21:44:45Z,,,,+0.00000
260803_214500,1,2026-08-03T21:45:00Z,,,,+0.00000
260803_214515,1,2026-08-03T21:45:15Z,,,,+0.00000
260803_214530,1,2026-08-03T21:45:30Z,,,,+0.00000
260803_214545,1,2026-08-03T21:45:45Z,,,,+0.00000
260803_214600,1,2026-08-03T21:46:00Z,,,,+0.00000
260803_214615,1,2026-08-03T21:46:15Z,,,,+0.00000
260803_214630,1,2026-08-03T21:46:30Z,,,,+0.00000
260803_214645,1,2026-08-03T21:46:45Z,-0.02317,-0.02316,0.9917,+0.00000
260803_214700,1,2026-08-03T21:47:00Z,,,,+0.00000
260803_214715,1,2026-08-03T21:47:15Z,,,,+0.00000
260803_214730,1,2026-08-03T21:47:30Z,,,,+0.00000
260803_214745,1,2026-08-03T21:47:45Z,,,,+0.00000
260803_214800,1,2026-08-03T21:48:00Z,,,,+0.00000
260803_214815,1,2026-08-03T21:48:15Z,,,,+0.00000
260803_214830,1,2026-08-03T21:48:30Z,,,,+0.00000
260803_214845,1,2026-08-03T21:48:45Z,,,,+0.00000
260803_214900,1,2026-08-03T21:49:00Z,,,,+0.00000
260803_214915,1,2026-08-03T21:49:15Z,-0.02208,-0.02208,0.9967,+0.00000
260803_214930,1,2026-08-03T21:49:30Z,,,,+0.00000
260803_214945,1,2026-08-03T21:49:45Z,,,,+0.00000
260803_215000,1,2026-08-03T21:50:00Z,,,,+0.00000
260803_215015,1,2026-08-03T21:50:15Z,,,,+0.00000
260803_215030,1,2026-08-03T21:50:30Z,,,,+0.00000
260803_215045,1,2026-08-03T21:50:45Z,,,,+0.00000
260803_215100,1,2026-08-03T21:51:00Z,,,,+0.00000
260803_215115,1,2026-08-03T21:51:15Z,,,,+0.00000
260803_215130,1,2026-08-03T21:51:30Z,,,,+0.00000
260803_215145,1,2026-08-03T21:51:45Z,-0.01633,-0.01633,0.9907,+0.00000
260803_215200,1,2026-08-03T21:52:00Z,,,,+0.00000
260803_215215,1,2026-08-03T21:52:15Z,,,,+0.00000
260803_215230,1,2026-08-03T21:52:30Z,,,,+0.00000
260803_215245,1,2026-08-03T21:52:45Z,,,,+0.00000
260803_215300,1,2026-08-03T21:53:00Z,,,,+0.00000
260803_215315,1,2026-08-03T21:53:15Z,,,,+0.00000
260803_215330,1,2026-08-03T21:53:30Z,,,,+0.00000
260803_215345,1,2026-08-03T21:53:45Z,,,,+0.00000
260803_215400,1,2026-08-03T21:54:00Z,,,,+0.00000
260803_215415,1,2026-08-03T21:54:15Z,-0.00667,-0.00666,0.9950,+0.00000
260803_215430,1,2026-08-03T21:54:30Z,,,,+0.00000
260803_215445,1,2026-08-03T21:54:45Z,,,,+0.00000
260803_215500,1,2026-08-03T21:55:00Z,,,,+0.00000
260803_215515,1,2026-08-03T21:55:15Z,,,,+0.00000
260803_215530,1,2026-08-03T21:55:30Z,,,,+0.00000
260803_215545,1,2026-08-03T21:55:45Z,,,,+0.00000
260803_215600,1,2026-08-03T21:56:00Z,,,,+0.00000
260803_215615,1,2026-08-03T21:56:15Z,,,,+0.00000
260803_215630,1,2026-08-03T21:56:30Z,,,,+0.00000
260803_215645,1,2026-08-03T21:56:45Z,+0.00225,+0.00225,0.9982,+0.00000
260803_215700,1,2026-08-03T21:57:00Z,,,,+0.00000
260803_215715,1,2026-08-03T21:57:15Z,,,,+0.00000
260803_215730,1,2026-08-03T21:57:30Z,,,,+0.00000
260803_215745,1,2026-08-03T21:57:45Z,,,,+0.00000
260803_215800,1,2026-08-03T21:58:00Z,,,,+0.00000
260803_215815,1,2026-08-03T21:58:15Z,,,,+0.00000
260803_215830,1,2026-08-03T21:58:30Z,,,,+0.00000
260803_215845,1,2026-08-03T21:58:45Z,,,,+0.00000
260803_215900,1,2026-08-03T21:59:00Z,,,,+0.00000
260803_215915,1,2026-08-03T21:59:15Z,-0.02642,-0.02641,0.9984,+0.00000
260803_215930,1,2026-08-03T21:59:30Z,,,,+0.00000
260803_215945,1,2026-08-03T21:59:45Z,,,,+0.00000
260803_220000,1,2026-08-03T22:00:00Z,,,,+0.00000
260803_220015,1,2026-08-03T22:00:15Z,,,,+0.00000
260803_220030,1,2026-08-03T22:00:30Z,,,,+0.00000
260803_220045,1,2026-08-03T22:00:45Z,,,,+0.00000
260803_220100,1,2026-08-03T22:01:00Z,,,,+0.00000
260803_220115,1,2026-08-03T22:01:15Z,,,,+0.00000
260803_220130,1,2026-08-03T22:01:30Z,,,,+0.00000
260803_220145,1,2026-08-03T22:01:45Z,-0.02475,-0.02475,0.9967,+0.00000
260803_220200,1,2026-08-03T22:02:00Z,,,,+0.00000
260803_220215,1,2026-08-03T22:02:15Z,,,,+0.00000
260803_220230,1,2026-08-03T22:02:30Z,,,,+0.00000
260803_220245,1,2026-08-03T22:02:45Z,,,,+0.00000
260803_220300,1,2026-08-03T22:03:00Z,,,,+0.00000
260803_220315,1,2026-08-03T22:03:15Z,,,,+0.00000
260803_220330,1,2026-08-03T22:03:30Z,,,,+0.00000
260803_220345,1,2026-08-03T22:03:45Z,,,,+0.00000
260803_220400,1,2026-08-03T22:04:00Z,,,,+0.00000
260803_220415,1,2026-08-03T22:04:15Z,-0.01300,-0.01300,0.9987,+0.00000
260803_220430,1,2026-08-03T22:04:30Z,,,,+0.00000
260803_220445,1,2026-08-03T22:04:45Z,,,,+0.00000
260803_220500,1,2026-08-03T22:05:00Z,,,,+0.00000
260803_220515,1,2026-08-03T22:05:15Z,,,,+0.00000
260803_220530,1,2026-08-03T22:05:30Z,,,,+0.00000
260803_220545,1,2026-08-03T22:05:45Z,,,,+0.00000
260803_220600,1,2026-08-03T22:06:00Z,,,,+0.00000
260803_220615,1,2026-08-03T22:06:15Z,,,,+0.00000
260803_220630,1,2026-08-03T22:06:30Z,,,,+0.00000
260803_220645,1,2026-08-03T22:06:45Z,-0.00642,-0.00641,0.9988,+0.00000
260803_220700,1,2026-08-03T22:07:00Z,,,,+0.00000
260803_220715,1,2026-08-03T22:07:15Z,,,,+0.00000
260803_220730,1,2026-08-03T22:07:30Z,,,,+0.00000
260803_220745,1,2026-08-03T22:07:45Z,,,,+0.00000
260803_220800,1,2026-08-03T22:08:00Z,,,,+0.00000
260803_220815,1,2026-08-03T22:08:15Z,,,,+0.00000
260803_220830,1,2026-08-03T22:08:30Z,,,,+0.00000
260803_220845,1,2026-08-03T22:08:45Z,,,,+0.00000
260803_220900,1,2026-08-03T22:09:00Z,,,,+0.00000
260803_220915,1,2026-08-03T22:09:15Z,-0.00025,-0.00024,0.9909,+0.00000
260803_220930,1,2026-08-03T22:09:30Z,,,,+0.00000
260803_220945,1,2026-08-03T22:09:45Z,,,,+0.00000
260803_221000,1,2026-08-03T22:10:00Z,,,,+0.00000
260803_221015,1,2026-08-03T22:10:15Z,,,,+0.00000
260803_221030,1,2026-08-03T22:10:30Z,,,,+0.00000
260803_221045,1,2026-08-03T22:10:45Z,,,,+0.00000
260803_221100,1,2026-08-03T22:11:00Z,,,,+0.00000
260803_221115,1,2026-08-03T22:11:15Z,,,,+0.00000
260803_221130,1,2026-08-03T22:11:30Z,,,,+0.00000
260803_221145,1,2026-08-03T22:11:45Z,-0.03333,-0.03333,0.9989,+0.00000
260803_221200,1,2026-08-03T22:12:00Z,,,,+0.00000
260803_221215,1,2026-08-03T22:12:15Z,,,,+0.00000
260803_221230,1,2026-08-03T22:12:30Z,,,,+0.00000
260803_221245,1,2026-08-03T22:12:45Z,,,,+0.00000
260803_221300,1,2026-08-03T22:13:00Z,,,,+0.00000
260803_221315,1,2026-08-03T22:13:15Z,,,,+0.00000
260803_221330,1,2026-08-03T22:13:30Z,,,,+0.00000
260803_221345,1,2026-08-03T22:13:45Z,,,,+0.00000
260803_221400,1,2026-08-03T22:14:00Z,,,,+0.00000
260803_221415,1,2026-08-03T22:14:15Z,-0.03142,-0.03141,0.9958,+0.00000
260803_221430,1,2026-08-03T22:14:30Z,,,,+0.00000
260803_221445,1,2026-08-03T22:14:45Z,,,,+0.00000
260803_221500,1,2026-08-03T22:15:00Z,,,,+0.00000
260803_221515,1,2026-08-03T22:15:15Z,,,,+0.00000
260803_221530,1,2026-08-03T22:15:30Z,,,,+0.00000
260803_221545,1,2026-08-03T22:15:45Z,,,,+0.00000
260803_221600,1,2026-08-03T22:16:00Z,,,,+0.00000
260803_221615,1,2026-08-03T22:16:15Z,,,,+0.00000
260803_221630,1,2026-08-03T22:16:30Z,,,,+0.00000
260803_221645,1,2026-08-03T22:16:45Z,-0.02292,-0.02291,0.9799,+0.00000
260803_221700,1,2026-08-03T22:17:00Z,,,,+0.00000
260803_221715,1,2026-08-03T22:17:15Z,,,,+0.00000
260803_221730,1,2026-08-03T22:17:30Z,,,,+0.00000
260803_221745,1,2026-08-03T22:17:45Z,,,,+0.00000
260803_221800,1,2026-08-03T22:18:00Z,,,,+0.00000
260803_221815,1,2026-08-03T22:18:15Z,,,,+0.00000
260803_221830,1,2026-08-03T22:18:30Z,,,,+0.00000
260803_221845,1,2026-08-03T22:18:45Z,,,,+0.00000
260803_221900,1,2026-08-03T22:19:00Z,,,,+0.00000
260803_221915,1,2026-08-03T22:19:15Z,-0.01175,-0.01174,0.9943,+0.00000
260803_221930,1,2026-08-03T22:19:30Z,,,,+0.00000
260803_221945,1,2026-08-03T22:19:45Z,,,,+0.00000
260803_222000,1,2026-08-03T22:20:00Z,,,,+0.00000
260803_222015,1,2026-08-03T22:20:15Z,,,,+0.00000
260803_222030,1,2026-08-03T22:20:30Z,,,,+0.00000
260803_222045,1,2026-08-03T22:20:45Z,,,,+0.00000
260803_222100,1,2026-08-03T22:21:00Z,,,,+0.00000
260803_222115,1,2026-08-03T22:21:15Z,,,,+0.00000
260803_222130,1,2026-08-03T22:21:30Z,,,,+0.00000
260803_222145,1,2026-08-03T22:21:45Z,-0.00442,-0.00441,0.9815,+0.00000
260803_222200,1,2026-08-03T22:22:00Z,,,,+0.00000
260803_222215,1,2026-08-03T22:22:15Z,,,,+0.00000
260803_222230,1,2026-08-03T22:22:30Z,,,,+0.00000
260803_222245,1,2026-08-03T22:22:45Z,,,,+0.00000
260803_222300,1,2026-08-03T22:23:00Z,,,,+0.00000
260803_222315,1,2026-08-03T22:23:15Z,,,,+0.00000
260803_222330,1,2026-08-03T22:23:30Z,,,,+0.00000
260803_222345,1,2026-08-03T22:23:45Z,,,,+0.00000
260803_222400,1,2026-08-03T22:24:00Z,,,,+0.00000
260803_222415,1,2026-08-03T22:24:15Z,-0.00192,-0.00191,0.9955,+0.00000
260803_222430,1,2026-08-03T22:24:30Z,,,,+0.00000
260803_222445,1,2026-08-03T22:24:45Z,,,,+0.00000
260803_222500,1,2026-08-03T22:25:00Z,,,,+0.00000
260803_222515,1,2026-08-03T22:25:15Z,,,,+0.00000
260803_222530,1,2026-08-03T22:25:30Z,,,,+0.00000
260803_222545,1,2026-08-03T22:25:45Z,,,,+0.00000
260803_222600,1,2026-08-03T22:26:00Z,,,,+0.00000
260803_222615,1,2026-08-03T22:26:15Z,,,,+0.00000
260803_222630,1,2026-08-03T22:26:30Z,,,,+0.00000
260803_222645,1,2026-08-03T22:26:45Z,-0.02975,-0.02974,0.9939,+0.00000
260803_222700,1,2026-08-03T22:27:00Z,,,,+0.00000
260803_222715,1,2026-08-03T22:27:15Z,,,,+0.00000
260803_222730,1,2026-08-03T22:27:30Z,,,,+0.00000
260803_222745,1,2026-08-03T22:27:45Z,,,,+0.00000
260803_222800,1,2026-08-03T22:28:00Z,,,,+0.00000
260803_222815,1,2026-08-03T22:28:15Z,,,,+0.00000
260803_222830,1,2026-08-03T22:28:30Z,,,,+0.00000
260803_222845,1,2026-08-03T22:28:45Z,,,,+0.00000
260803_222900,1,2026-08-03T22:29:00Z,,,,+0.00000
260803_222915,1,2026-08-03T22:29:15Z,-0.02300,-0.02300,0.9962,+0.00000
260803_222930,1,2026-08-03T22:29:30Z,,,,+0.00000
260803_222945,1,2026-08-03T22:29:45Z,,,,+0.00000
260803_223000,1,2026-08-03T22:30:00Z,,,,+0.00000
260803_223015,1,2026-08-03T22:30:15Z,,,,+0.00000
260803_223030,1,2026-08-03T22:30:30Z,,,,+0.00000
260803_223045,1,2026-08-03T22:30:45Z,,,,+0.00000
260803_223100,1,2026-08-03T22:31:00Z,,,,+0.00000
260803_223115,1,2026-08-03T22:31:15Z,,,,+0.00000
260803_223130,1,2026-08-03T22:31:30Z,,,,+0.00000
260803_223145,1,2026-08-03T22:31:45Z,-0.01400,-0.01400,0.9979,+0.00000
260803_223200,1,2026-08-03T22:32:00Z,,,,+0.00000
260803_223215,1,2026-08-03T22:32:15Z,,,,+0.00000
260803_223230,1,2026-08-03T22:32:30Z,,,,+0.00000
260803_223245,1,2026-08-03T22:32:45Z,,,,+0.00000
260803_223300,1,2026-08-03T22:33:00Z,,,,+0.00000
260803_223315,1,2026-08-03T22:33:15Z,,,,+0.00000
260803_223330,1,2026-08-03T22:33:30Z,,,,+0.00000
260803_223345,1,2026-08-03T22:33:45Z,,,,+0.00000
260803_223400,1,2026-08-03T22:34:00Z,,,,+0.00000
260803_223415,1,2026-08-03T22:34:15Z,-0.01050,-0.01049,0.9953,+0.00000
260803_223430,1,2026-08-03T22:34:30Z,,,,+0.00000
260803_223445,1,2026-08-03T22:34:45Z,,,,+0.00000
260803_223500,1,2026-08-03T22:35:00Z,,,,+0.00000
260803_223515,1,2026-08-03T22:35:15Z,,,,+0.00000
260803_223530,1,2026-08-03T22:35:30Z,,,,+0.00000
260803_223545,1,2026-08-03T22:35:45Z,,,,+0.00000
260803_223600,1,2026-08-03T22:36:00Z,,,,+0.00000
260803_223615,1,2026-08-03T22:36:15Z,,,,+0.00000
260803_223630,1,2026-08-03T22:36:30Z,,,,+0.00000
260803_223645,1,2026-08-03T22:36:45Z,-0.03300,-0.03299,0.9966,+0.00000
260803_223700,1,2026-08-03T22:37:00Z,,,,+0.00000
260803_223715,1,2026-08-03T22:37:15Z,,,,+0.00000
260803_223730,1,2026-08-03T22:37:30Z,,,,+0.00000
260803_223745,1,2026-08-03T22:37:45Z,,,,+0.00000
260803_223800,1,2026-08-03T22:38:00Z,,,,+0.00000
260803_223815,1,2026-08-03T22:38:15Z,,,,+0.00000
260803_223830,1,2026-08-03T22:38:30Z,,,,+0.00000
260803_223845,1,2026-08-03T22:38:45Z,,,,+0.00000
260803_223900,1,2026-08-03T22:39:00Z,,,,+0.00000
260803_223915,1,2026-08-03T22:39:15Z,-0.02717,-0.02716,0.9957,+0.00000
260803_223930,1,2026-08-03T22:39:30Z,,,,+0.00000
260803_223945,1,2026-08-03T22:39:45Z,,,,+0.00000
260803_224000,1,2026-08-03T22:40:00Z,,,,+0.00000
260803_224015,1,2026-08-03T22:40:15Z,,,,+0.00000
260803_224030,1,2026-08-03T22:40:30Z,,,,+0.00000
260803_224045,1,2026-08-03T22:40:45Z,,,,+0.00000
260803_224100,1,2026-08-03T22:41:00Z,,,,+0.00000
260803_224115,1,2026-08-03T22:41:15Z,,,,+0.00000
260803_224130,1,2026-08-03T22:41:30Z,,,,+0.00000
260803_224145,1,2026-08-03T22:41:45Z,-0.02258,-0.02258,0.9892,+0.00000
260803_224200,1,2026-08-03T22:42:00Z,,,,+0.00000
260803_224215,1,2026-08-03T22:42:15Z,,,,+0.00000
260803_224230,1,2026-08-03T22:42:30Z,,,,+0.00000
260803_224245,1,2026-08-03T22:42:45Z,,,,+0.00000
260803_224300,1,2026-08-03T22:43:00Z,,,,+0.00000
260803_224315,1,2026-08-03T22:43:15Z,,,,+0.00000
260803_224330,1,2026-08-03T22:43:30Z,,,,+0.00000
260803_224345,1,2026-08-03T22:43:45Z,,,,+0.00000
260803_224400,1,2026-08-03T22:44:00Z,,,,+0.00000
260803_224415,1,2026-08-03T22:44:15Z,-0.01292,-0.01291,0.9929,+0.00000
260803_224430,1,2026-08-03T22:44:30Z,,,,+0.00000
260803_224445,1,2026-08-03T22:44:45Z,,,,+0.00000
260803_224500,1,2026-08-03T22:45:00Z,,,,+0.00000
260803_224515,1,2026-08-03T22:45:15Z,,,,+0.00000
260803_224530,1,2026-08-03T22:45:30Z,,,,+0.00000
260803_224545,1,2026-08-03T22:45:45Z,,,,+0.00000
260803_224600,1,2026-08-03T22:46:00Z,,,,+0.00000
260803_224615,1,2026-08-03T22:46:15Z,,,,+0.00000
260803_224630,1,2026-08-03T22:46:30Z,,,,+0.00000
260803_224645,1,2026-08-03T22:46:45Z,-0.00683,-0.00683,0.9900,+0.00000
260803_224700,1,2026-08-03T22:47:00Z,,,,+0.00000
260803_224715,1,2026-08-03T22:47:15Z,,,,+0.00000
260803_224730,1,2026-08-03T22:47:30Z,,,,+0.00000
260803_224745,1,2026-08-03T22:47:45Z,,,,+0.00000
260803_224800,1,2026-08-03T22:48:00Z,,,,+0.00000
260803_224815,1,2026-08-03T22:48:15Z,,,,+0.00000
260803_224830,1,2026-08-03T22:48:30Z,,,,+0.00000
260803_224845,1,2026-08-03T22:48:45Z,,,,+0.00000
260803_224900,1,2026-08-03T22:49:00Z,,,,+0.00000
260803_224915,1,2026-08-03T22:49:15Z,+0.00675,+0.00675,0.9989,+0.00000
260803_224930,1,2026-08-03T22:49:30Z,,,,+0.00000
260803_224945,1,2026-08-03T22:49:45Z,,,,+0.00000
260803_225000,1,2026-08-03T22:50:00Z,,,,+0.00000
260803_225015,1,2026-08-03T22:50:15Z,,,,+0.00000
260803_225030,1,2026-08-03T22:50:30Z,,,,+0.00000
260803_225045,1,2026-08-03T22:50:45Z,,,,+0.00000
260803_225100,1,2026-08-03T22:51:00Z,,,,+0.00000
260803_225115,1,2026-08-03T22:51:15Z,,,,+0.00000
260803_225130,1,2026-08-03T22:51:30Z,,,,+0.00000
260803_225145,1,2026-08-03T22:51:45Z,-0.03392,-0.03391,0.9976,+0.00000
260803_225200,1,2026-08-03T22:52:00Z,,,,+0.00000
260803_225215,1,2026-08-03T22:52:15Z,,,,+0.00000
260803_225230,1,2026-08-03T22:52:30Z,,,,+0.00000
260803_225245,1,2026-08-03T22:52:45Z,,,,+0.00000
260803_225300,1,2026-08-03T22:53:00Z,,,,+0.00000
260803_225315,1,2026-08-03T22:53:15Z,,,,+0.00000
260803_225330,1,2026-08-03T22:53:30Z,,,,+0.00000
260803_225345,1,2026-08-03T22:53:45Z,,,,+0.00000
260803_225400,1,2026-08-03T22:54:00Z,,,,+0.00000
260803_225415,1,2026-08-03T22:54:15Z,-0.01817,-0.01816,0.9990,+0.00000
260803_225430,1,2026-08-03T22:54:30Z,,,,+0.00000
260803_225445,1,2026-08-03T22:54:45Z,,,,+0.00000
260803_225500,1,2026-08-03T22:55:00Z,,,,+0.00000
260803_225515,1,2026-08-03T22:55:15Z,,,,+0.00000
260803_225530,1,2026-08-03T22:55:30Z,,,,+0.00000
260803_225545,1,2026-08-03T22:55:45Z,,,,+0.00000
260803_225600,1,2026-08-03T22:56:00Z,,,,+0.00000
260803_225615,1,2026-08-03T22:56:15Z,,,,+0.00000
260803_225630,1,2026-08-03T22:56:30Z,,,,+0.00000
260803_225645,1,2026-08-03T22:56:45Z,-0.01167,-0.01166,0.9967,+0.00000
260803_225700,1,2026-08-03T22:57:00Z,,,,+0.00000
260803_225715,1,2026-08-03T22:57:15Z,,,,+0.00000
260803_225730,1,2026-08-03T22:57:30Z,,,,+0.00000
260803_225745,1,2026-08-03T22:57:45Z,,,,+0.00000
260803_225800,1,2026-08-03T22:58:00Z,,,,+0.00000
260803_225815,1,2026-08-03T22:58:15Z,,,,+0.00000
260803_225830,1,2026-08-03T22:58:30Z,,,,+0.00000
260803_225845,1,2026-08-03T22:58:45Z,,,,+0.00000
260803_225900,1,2026-08-03T22:59:00Z,,,,+0.00000
260803_225915,1,2026-08-03T22:59:15Z,-0.00600,-0.00600,0.9983,+0.00000
260803_225930,1,2026-08-03T22:59:30Z,,,,+0.00000
260803_225945,1,2026-08-03T22:59:45Z,,,,+0.00000
260803_230000,1,2026-08-03T23:00:00Z,,,,+0.00000
260803_230015,1,2026-08-03T23:00:15Z,,,,+0.00000
260803_230030,1,2026-08-03T23:00:30Z,,,,+0.00000
260803_230045,1,2026-08-03T23:00:45Z,,,,+0.00000
260803_230100,1,2026-08-03T23:01:00Z,,,,+0.00000
260803_230115,1,2026-08-03T23:01:15Z,,,,+0.00000
260803_230130,1,2026-08-03T23:01:30Z,,,,+0.00000
260803_230145,1,2026-08-03T23:01:45Z,+0.00108,+0.00109,0.9998,+0.00000
260803_230200,1,2026-08-03T23:02:00Z,,,,+0.00000
260803_230215,1,2026-08-03T23:02:15Z,,,,+0.00000
260803_230230,1,2026-08-03T23:02:30Z,,,,+0.00000
260803_230245,1,2026-08-03T23:02:45Z,,,,+0.00000
260803_230300,1,2026-08-03T23:03:00Z,,,,+0.00000
260803_230315,1,2026-08-03T23:03:15Z,,,,+0.00000
260803_230330,1,2026-08-03T23:03:30Z,,,,+0.00000
260803_230345,1,2026-08-03T23:03:45Z,,,,+0.00000
260803_230400,1,2026-08-03T23:04:00Z,,,,+0.00000
260803_230415,1,2026-08-03T23:04:15Z,-0.03433,-0.03433,0.9998,+0.00000
260803_230430,1,2026-08-03T23:04:30Z,,,,+0.00000
260803_230445,1,2026-08-03T23:04:45Z,,,,+0.00000
260803_230500,1,2026-08-03T23:05:00Z,,,,+0.00000
260803_230515,1,2026-08-03T23:05:15Z,,,,+0.00000
260803_230530,1,2026-08-03T23:05:30Z,,,,+0.00000
260803_230545,1,2026-08-03T23:05:45Z,,,,+0.00000
260803_230600,1,2026-08-03T23:06:00Z,,,,+0.00000
260803_230615,1,2026-08-03T23:06:15Z,,,,+0.00000
260803_230630,1,2026-08-03T23:06:30Z,,,,+0.00000
260803_230645,1,2026-08-03T23:06:45Z,-0.02267,-0.02266,0.9996,+0.00000
260803_230700,1,2026-08-03T23:07:00Z,,,,+0.00000
260803_230715,1,2026-08-03T23:07:15Z,,,,+0.00000
260803_230730,1,2026-08-03T23:07:30Z,,,,+0.00000
260803_230745,1,2026-08-03T23:07:45Z,,,,+0.00000
260803_230800,1,2026-08-03T23:08:00Z,,,,+0.00000
260803_230815,1,2026-08-03T23:08:15Z,,,,+0.00000
260803_230830,1,2026-08-03T23:08:30Z,,,,+0.00000
260803_230845,1,2026-08-03T23:08:45Z,,,,+0.00000
260803_230900,1,2026-08-03T23:09:00Z,,,,+0.00000
260803_230915,1,2026-08-03T23:09:15Z,-0.02317,-0.02316,0.9992,+0.00000
260803_230930,1,2026-08-03T23:09:30Z,,,,+0.00000
260803_230945,1,2026-08-03T23:09:45Z,,,,+0.00000
260803_231000,1,2026-08-03T23:10:00Z,,,,+0.00000
260803_231015,1,2026-08-03T23:10:15Z,,,,+0.00000
260803_231030,1,2026-08-03T23:10:30Z,,,,+0.00000
260803_231045,1,2026-08-03T23:10:45Z,,,,+0.00000
260803_231100,1,2026-08-03T23:11:00Z,,,,+0.00000
260803_231115,1,2026-08-03T23:11:15Z,,,,+0.00000
260803_231130,1,2026-08-03T23:11:30Z,,,,+0.00000
260803_231145,1,2026-08-03T23:11:45Z,-0.01150,-0.01150,0.9998,+0.00000
260803_231200,1,2026-08-03T23:12:00Z,,,,+0.00000
260803_231215,1,2026-08-03T23:12:15Z,,,,+0.00000
260803_231230,1,2026-08-03T23:12:30Z,,,,+0.00000
260803_231245,1,2026-08-03T23:12:45Z,,,,+0.00000
260803_231300,1,2026-08-03T23:13:00Z,,,,+0.00000
260803_231315,1,2026-08-03T23:13:15Z,,,,+0.00000
260803_231330,1,2026-08-03T23:13:30Z,,,,+0.00000
260803_231345,1,2026-08-03T23:13:45Z,,,,+0.00000
260803_231400,1,2026-08-03T23:14:00Z,,,,+0.00000
260803_231415,1,2026-08-03T23:14:15Z,+0.00017,+0.00017,0.9975,+0.00000
260803_231430,1,2026-08-03T23:14:30Z,,,,+0.00000
260803_231445,1,2026-08-03T23:14:45Z,,,,+0.00000
260803_231500,1,2026-08-03T23:15:00Z,,,,+0.00000
260803_231515,1,2026-08-03T23:15:15Z,,,,+0.00000
260803_231530,1,2026-08-03T23:15:30Z,,,,+0.00000
260803_231545,1,2026-08-03T23:15:45Z,,,,+0.00000
260803_231600,1,2026-08-03T23:16:00Z,,,,+0.00000
260803_231615,1,2026-08-03T23:16:15Z,,,,+0.00000
260803_231630,1,2026-08-03T23:16:30Z,,,,+0.00000
260803_231645,1,2026-08-03T23:16:45Z,-0.00258,-0.00258,0.9985,+0.00000
260803_231700,1,2026-08-03T23:17:00Z,,,,+0.00000
260803_231715,1,2026-08-03T23:17:15Z,,,,+0.00000
260803_231730,1,2026-08-03T23:17:30Z,,,,+0.00000
260803_231745,1,2026-08-03T23:17:45Z,,,,+0.00000
260803_231800,1,2026-08-03T23:18:00Z,,,,+0.00000
260803_231815,1,2026-08-03T23:18:15Z,,,,+0.00000
260803_231830,1,2026-08-03T23:18:30Z,,,,+0.00000
260803_231845,1,2026-08-03T23:18:45Z,,,,+0.00000
260803_231900,1,2026-08-03T23:19:00Z,,,,+0.00000
260803_231915,1,2026-08-03T23:19:15Z,-0.02767,-0.02766,0.9989,+0.00000
260803_231930,1,2026-08-03T23:19:30Z,,,,+0.00000
260803_231945,1,2026-08-03T23:19:45Z,,,,+0.00000
260803_232000,1,2026-08-03T23:20:00Z,,,,+0.00000
260803_232015,1,2026-08-03T23:20:15Z,,,,+0.00000
260803_232030,1,2026-08-03T23:20:30Z,,,,+0.00000
260803_232045,1,2026-08-03T23:20:45Z,,,,+0.00000
260803_232100,1,2026-08-03T23:21:00Z,,,,+0.00000
260803_232115,1,2026-08-03T23:21:15Z,,,,+0.00000
260803_232130,1,2026-08-03T23:21:30Z,,,,+0.00000
260803_232145,1,2026-08-03T23:21:45Z,-0.01975,-0.01975,0.9999,+0.00000
260803_232200,1,2026-08-03T23:22:00Z,,,,+0.00000
260803_232215,1,2026-08-03T23:22:15Z,,,,+0.00000
260803_232230,1,2026-08-03T23:22:30Z,,,,+0.00000
260803_232245,1,2026-08-03T23:22:45Z,,,,+0.00000
260803_232300,1,2026-08-03T23:23:00Z,,,,+0.00000
260803_232315,1,2026-08-03T23:23:15Z,,,,+0.00000
