cycle_stem,epoch,utc,lag_s,lag_subsample_s,peak_corr,label_offset_s
260801_025446,0,2026-08-01T02:54:46Z,,,,+1.42500
260801_025501,0,2026-08-01T02:55:01Z,,,,+1.43000
260801_025516,0,2026-08-01T02:55:16Z,,,,+1.42500
260801_025531,0,2026-08-01T02:55:31Z,,,,+1.42800
260801_025546,0,2026-08-01T02:55:46Z,,,,+1.43800
260801_025601,0,2026-08-01T02:56:01Z,,,,+1.42800
260801_025616,0,2026-08-01T02:56:16Z,,,,+1.43200
260801_025631,0,2026-08-01T02:56:31Z,,,,+1.42700
260801_025646,0,2026-08-01T02:56:46Z,-1.42233,-1.42233,0.9939,+1.48100
260801_025701,0,2026-08-01T02:57:01Z,,,,+1.48000
260801_025716,0,2026-08-01T02:57:16Z,,,,+1.47400
260801_025731,0,2026-08-01T02:57:31Z,,,,+1.47200
260801_025746,0,2026-08-01T02:57:46Z,,,,+1.46000
260801_025801,0,2026-08-01T02:58:01Z,,,,+1.46400
260801_025816,0,2026-08-01T02:58:16Z,,,,+1.47400
260801_025831,0,2026-08-01T02:58:31Z,,,,+1.48200
260801_025846,0,2026-08-01T02:58:46Z,,,,+1.47700
260801_025901,0,2026-08-01T02:59:01Z,,,,+1.47900
260801_025916,0,2026-08-01T02:59:16Z,-1.42233,-1.42233,0.9423,+1.47900
260801_025931,0,2026-08-01T02:59:31Z,,,,+1.46400
260801_025946,0,2026-08-01T02:59:46Z,,,,+1.45900
260801_030001,0,2026-08-01T03:00:01Z,,,,+1.47000
260801_030016,0,2026-08-01T03:00:16Z,,,,+1.46500
260801_030031,0,2026-08-01T03:00:31Z,,,,+1.45400
260801_030046,0,2026-08-01T03:00:46Z,,,,+1.44900
260801_030101,0,2026-08-01T03:01:01Z,,,,+1.44100
260801_030116,0,2026-08-01T03:01:16Z,,,,+1.44000
260801_030131,0,2026-08-01T03:01:31Z,,,,+1.48700
260801_030146,0,2026-08-01T03:01:46Z,-1.46233,-1.46233,0.9602,+1.48400
260801_030201,0,2026-08-01T03:02:01Z,,,,+1.47800
260801_030216,0,2026-08-01T03:02:16Z,,,,+1.45800
260801_030231,0,2026-08-01T03:02:31Z,,,,+1.45600
260801_030246,0,2026-08-01T03:02:46Z,,,,+1.44500
260801_030301,0,2026-08-01T03:03:01Z,,,,+1.44300
260801_030316,0,2026-08-01T03:03:16Z,,,,+1.48600
260801_030331,0,2026-08-01T03:03:31Z,,,,+1.47100
260801_030346,0,2026-08-01T03:03:46Z,,,,+1.45900
260801_030401,0,2026-08-01T03:04:01Z,,,,+1.46300
260801_030416,0,2026-08-01T03:04:16Z,-1.46233,-1.46233,0.9886,+1.47000
260801_030431,0,2026-08-01T03:04:31Z,,,,+1.47300
260801_030446,0,2026-08-01T03:04:46Z,,,,+1.46100
260801_030501,0,2026-08-01T03:05:01Z,,,,+1.46500
260801_030516,0,2026-08-01T03:05:16Z,,,,+1.46600
260801_030531,0,2026-08-01T03:05:31Z,,,,+1.46400
260801_030546,0,2026-08-01T03:05:46Z,,,,+1.50500
260801_030601,0,2026-08-01T03:06:01Z,,,,+1.50000
260801_030616,0,2026-08-01T03:06:16Z,,,,+1.51100
260801_030631,0,2026-08-01T03:06:31Z,,,,+1.45000
260801_030646,0,2026-08-01T03:06:46Z,-1.46233,-1.46233,0.9920,+1.50500
260801_030701,0,2026-08-01T03:07:01Z,,,,+1.49600
260801_030716,0,2026-08-01T03:07:16Z,,,,+1.49600
260801_030731,0,2026-08-01T03:07:31Z,,,,+1.49800
260801_030746,0,2026-08-01T03:07:46Z,,,,+1.49700
260801_030801,0,2026-08-01T03:08:01Z,,,,+1.49100
260801_030816,0,2026-08-01T03:08:16Z,,,,+1.48300
260801_030831,0,2026-08-01T03:08:31Z,,,,+1.48400
260801_030846,0,2026-08-01T03:08:46Z,,,,+1.48200
260801_030901,0,2026-08-01T03:09:01Z,,,,+1.49400
260801_030916,0,2026-08-01T03:09:16Z,-1.46233,-1.46233,0.9440,+1.48800
260801_030931,0,2026-08-01T03:09:31Z,,,,+1.49500
260801_030946,0,2026-08-01T03:09:46Z,,,,+1.49600
260801_031001,0,2026-08-01T03:10:01Z,,,,+1.49800
260801_031016,0,2026-08-01T03:10:16Z,,,,+1.50100
260801_031031,0,2026-08-01T03:10:31Z,,,,+1.49600
260801_031046,0,2026-08-01T03:10:46Z,,,,+1.50100
260801_031101,0,2026-08-01T03:11:01Z,,,,+1.48500
260801_031116,0,2026-08-01T03:11:16Z,,,,+1.46600
260801_031131,0,2026-08-01T03:11:31Z,,,,+1.52200
260801_031146,0,2026-08-01T03:11:46Z,-1.46233,-1.46233,0.9712,+1.49600
260801_031201,0,2026-08-01T03:12:01Z,,,,+1.48600
260801_031216,0,2026-08-01T03:12:16Z,,,,+1.49900
260801_031231,0,2026-08-01T03:12:31Z,,,,+1.48900
260801_031246,0,2026-08-01T03:12:46Z,,,,+1.49000
260801_031301,0,2026-08-01T03:13:01Z,,,,+1.48400
260801_031316,0,2026-08-01T03:13:16Z,,,,+1.48500
260801_031331,0,2026-08-01T03:13:31Z,,,,+1.49300
260801_031346,0,2026-08-01T03:13:46Z,,,,+1.49600
260801_031401,0,2026-08-01T03:14:01Z,,,,+1.50600
260801_031416,0,2026-08-01T03:14:16Z,-1.46233,-1.46233,0.9892,+1.49700
260801_031431,0,2026-08-01T03:14:31Z,,,,+1.49000
260801_031446,0,2026-08-01T03:14:46Z,,,,+1.48800
260801_031501,0,2026-08-01T03:15:01Z,,,,+1.49900
260801_031516,0,2026-08-01T03:15:16Z,,,,+1.48700
260801_031531,0,2026-08-01T03:15:31Z,,,,+1.48400
260801_031546,0,2026-08-01T03:15:46Z,,,,+1.47500
260801_031601,0,2026-08-01T03:16:01Z,,,,+1.52300
260801_031616,0,2026-08-01T03:16:16Z,,,,+1.52000
260801_031631,0,2026-08-01T03:16:31Z,,,,+1.51900
260801_031646,0,2026-08-01T03:16:46Z,-1.50233,-1.50233,0.9910,+1.51200
260801_031701,0,2026-08-01T03:17:01Z,,,,+1.51700
260801_031716,0,2026-08-01T03:17:16Z,,,,+1.52000
260801_031731,0,2026-08-01T03:17:31Z,,,,+1.53100
260801_031746,0,2026-08-01T03:17:46Z,,,,+1.52700
260801_031801,0,2026-08-01T03:18:01Z,,,,+1.51100
260801_031816,0,2026-08-01T03:18:16Z,,,,+1.52300
260801_031831,0,2026-08-01T03:18:31Z,,,,+1.51300
260801_031846,0,2026-08-01T03:18:46Z,,,,+1.48900
260801_031901,0,2026-08-01T03:19:01Z,,,,+1.54400
260801_031916,0,2026-08-01T03:19:16Z,-1.51233,-1.51233,0.9992,+1.53800
260801_031931,0,2026-08-01T03:19:31Z,,,,+1.53700
260801_031946,0,2026-08-01T03:19:46Z,,,,+1.54000
260801_032001,0,2026-08-01T03:20:01Z,,,,+1.48700
260801_032016,0,2026-08-01T03:20:16Z,,,,+1.53800
260801_032031,0,2026-08-01T03:20:31Z,,,,+1.54400
260801_032046,0,2026-08-01T03:20:46Z,,,,+1.50300
260801_032101,0,2026-08-01T03:21:01Z,,,,+1.55000
260801_032116,0,2026-08-01T03:21:16Z,,,,+1.54900
260801_032131,0,2026-08-01T03:21:31Z,,,,+1.54900
260801_032146,0,2026-08-01T03:21:46Z,-1.51233,-1.51233,0.9898,+1.54000
260801_032201,0,2026-08-01T03:22:01Z,,,,+1.53600
260801_032216,0,2026-08-01T03:22:16Z,,,,+1.53900
260801_032231,0,2026-08-01T03:22:31Z,,,,+1.52100
260801_032246,0,2026-08-01T03:22:46Z,,,,+1.51000
260801_032301,0,2026-08-01T03:23:01Z,,,,+1.50700
260801_032316,0,2026-08-01T03:23:16Z,,,,+1.50700
260801_032331,0,2026-08-01T03:23:31Z,,,,+1.50100
260801_032346,0,2026-08-01T03:23:46Z,,,,+1.49800
260801_032401,0,2026-08-01T03:24:01Z,,,,+1.55500
260801_032416,0,2026-08-01T03:24:16Z,-1.51233,-1.51233,0.9987,+1.50000
260801_032431,0,2026-08-01T03:24:31Z,,,,+1.54500
260801_032446,0,2026-08-01T03:24:46Z,,,,+1.53200
260801_032501,0,2026-08-01T03:25:01Z,,,,+1.54300
260801_032516,0,2026-08-01T03:25:16Z,,,,+1.55200
260801_032531,0,2026-08-01T03:25:31Z,,,,+1.54900
260801_032546,0,2026-08-01T03:25:46Z,,,,+1.54400
260801_032601,0,2026-08-01T03:26:01Z,,,,+1.54900
260801_032616,0,2026-08-01T03:26:16Z,,,,+1.53900
260801_032631,0,2026-08-01T03:26:31Z,,,,+1.52500
260801_032646,0,2026-08-01T03:26:46Z,-1.51233,-1.51233,0.9962,+1.51700
260801_032701,0,2026-08-01T03:27:01Z,,,,+1.52900
260801_032716,0,2026-08-01T03:27:16Z,,,,+1.51700
260801_032731,0,2026-08-01T03:27:31Z,,,,+1.51200
260801_032746,0,2026-08-01T03:27:46Z,,,,+1.52500
260801_032801,0,2026-08-01T03:28:01Z,,,,+1.53300
260801_032816,0,2026-08-01T03:28:16Z,,,,+1.53100
260801_032831,0,2026-08-01T03:28:31Z,,,,+1.55800
260801_032846,0,2026-08-01T03:28:46Z,,,,+1.55100
260801_032901,0,2026-08-01T03:29:01Z,,,,+1.55700
260801_032916,0,2026-08-01T03:29:16Z,-1.51233,-1.51233,0.9986,+1.55600
260801_032931,0,2026-08-01T03:29:31Z,,,,+1.55500
260801_032946,0,2026-08-01T03:29:46Z,,,,+1.56900
260801_033001,0,2026-08-01T03:30:01Z,,,,+1.56600
260801_033016,0,2026-08-01T03:30:16Z,,,,+1.56900
260801_033031,0,2026-08-01T03:30:31Z,,,,+1.57500
260801_033046,0,2026-08-01T03:30:46Z,,,,+1.52000
260801_033101,0,2026-08-01T03:31:01Z,,,,+1.52200
260801_033116,0,2026-08-01T03:31:16Z,,,,+1.57700
260801_033131,0,2026-08-01T03:31:31Z,,,,+1.57500
260801_033146,0,2026-08-01T03:31:46Z,-1.51233,-1.51233,0.9982,+1.52200
260801_033201,0,2026-08-01T03:32:01Z,,,,+1.53200
260801_033216,0,2026-08-01T03:32:16Z,,,,+1.52300
260801_033231,0,2026-08-01T03:32:31Z,,,,+1.52700
260801_033246,0,2026-08-01T03:32:46Z,,,,+1.53900
260801_033301,0,2026-08-01T03:33:01Z,,,,+1.54300
260801_033316,0,2026-08-01T03:33:16Z,,,,+1.56900
260801_033331,0,2026-08-01T03:33:31Z,,,,+1.57800
260801_033346,0,2026-08-01T03:33:46Z,,,,+1.58500
260801_033401,0,2026-08-01T03:34:01Z,,,,+1.58400
260801_033416,0,2026-08-01T03:34:16Z,-1.55233,-1.55233,0.9988,+1.57400
260801_033431,0,2026-08-01T03:34:31Z,,,,+1.57700
260801_033446,0,2026-08-01T03:34:46Z,,,,+1.57900
260801_033501,0,2026-08-01T03:35:01Z,,,,+1.57600
260801_033516,0,2026-08-01T03:35:16Z,,,,+1.54300
260801_033531,0,2026-08-01T03:35:31Z,,,,+1.54900
260801_033546,0,2026-08-01T03:35:46Z,,,,+1.55900
260801_033601,0,2026-08-01T03:36:01Z,,,,+1.56300
260801_033616,0,2026-08-01T03:36:16Z,,,,+1.54500
260801_033631,0,2026-08-01T03:36:31Z,,,,+1.55400
260801_033646,0,2026-08-01T03:36:46Z,-1.55233,-1.55233,0.9980,+1.54100
260801_033701,0,2026-08-01T03:37:01Z,,,,+1.54700
260801_033716,0,2026-08-01T03:37:16Z,,,,+1.54600
260801_033731,0,2026-08-01T03:37:31Z,,,,+1.54100
260801_033746,0,2026-08-01T03:37:46Z,,,,+1.54900
260801_033801,0,2026-08-01T03:38:01Z,,,,+1.54400
260801_033816,0,2026-08-01T03:38:16Z,,,,+1.54300
260801_033831,0,2026-08-01T03:38:31Z,,,,+1.59600
260801_033846,0,2026-08-01T03:38:46Z,,,,+1.59500
260801_033901,0,2026-08-01T03:39:01Z,,,,+1.59900
260801_033916,0,2026-08-01T03:39:16Z,-1.55233,-1.55233,0.9961,+1.58100
260801_033931,0,2026-08-01T03:39:31Z,,,,+1.59100
260801_033946,0,2026-08-01T03:39:46Z,,,,+1.59300
260801_034001,0,2026-08-01T03:40:01Z,,,,+1.54800
260801_034016,0,2026-08-01T03:40:16Z,,,,+1.56900
260801_034031,0,2026-08-01T03:40:31Z,,,,+1.55700
260801_034046,0,2026-08-01T03:40:46Z,,,,+1.56200
260801_034101,0,2026-08-01T03:41:01Z,,,,+1.56400
260801_034116,0,2026-08-01T03:41:16Z,,,,+1.56200
260801_034131,0,2026-08-01T03:41:31Z,,,,+1.56300
260801_034146,0,2026-08-01T03:41:46Z,-1.55233,-1.55233,0.9960,+1.56200
260801_034201,0,2026-08-01T03:42:01Z,,,,+1.55600
260801_034216,0,2026-08-01T03:42:16Z,,,,+1.55500
260801_034231,0,2026-08-01T03:42:31Z,,,,+1.60800
260801_034246,0,2026-08-01T03:42:46Z,,,,+1.55700
260801_034301,0,2026-08-01T03:43:01Z,,,,+1.55500
260801_034316,0,2026-08-01T03:43:16Z,,,,+1.56800
260801_034331,0,2026-08-01T03:43:31Z,,,,+1.58300
260801_034346,0,2026-08-01T03:43:46Z,,,,+1.56400
260801_034401,0,2026-08-01T03:44:01Z,,,,+1.60700
260801_034416,0,2026-08-01T03:44:16Z,-1.55233,-1.55233,0.9975,+1.59700
260801_034431,0,2026-08-01T03:44:31Z,,,,+1.58200
260801_034446,0,2026-08-01T03:44:46Z,,,,+1.58800
260801_034501,0,2026-08-01T03:45:01Z,,,,+1.57100
260801_034516,0,2026-08-01T03:45:16Z,,,,+1.58100
260801_034531,0,2026-08-01T03:45:31Z,,,,+1.56200
260801_034546,0,2026-08-01T03:45:46Z,,,,+1.60600
260801_034601,0,2026-08-01T03:46:01Z,,,,+1.59700
260801_034616,0,2026-08-01T03:46:16Z,,,,+1.59500
260801_034631,0,2026-08-01T03:46:31Z,,,,+1.59800
260801_034646,0,2026-08-01T03:46:46Z,-1.59233,-1.59233,0.9917,+1.58900
260801_034701,0,2026-08-01T03:47:01Z,,,,+1.57400
260801_034716,0,2026-08-01T03:47:16Z,,,,+1.56500
260801_034731,0,2026-08-01T03:47:31Z,,,,+1.62300
260801_034746,0,2026-08-01T03:47:46Z,,,,+1.61700
260801_034801,0,2026-08-01T03:48:01Z,,,,+1.60600
260801_034816,0,2026-08-01T03:48:16Z,,,,+1.59800
260801_034831,0,2026-08-01T03:48:31Z,,,,+1.59400
260801_034846,0,2026-08-01T03:48:46Z,,,,+1.58100
260801_034901,0,2026-08-01T03:49:01Z,,,,+1.57800
260801_034916,0,2026-08-01T03:49:16Z,-1.59233,-1.59232,0.9919,+1.57900
260801_034931,0,2026-08-01T03:49:31Z,,,,+1.63300
260801_034946,0,2026-08-01T03:49:46Z,,,,+1.60700
260801_035001,0,2026-08-01T03:50:01Z,,,,+1.60500
260801_035016,0,2026-08-01T03:50:16Z,,,,+1.60400
260801_035031,0,2026-08-01T03:50:31Z,,,,+1.60300
260801_035046,0,2026-08-01T03:50:46Z,,,,+1.59300
260801_035101,0,2026-08-01T03:51:01Z,,,,+1.59400
260801_035116,0,2026-08-01T03:51:16Z,,,,+1.59300
260801_035131,0,2026-08-01T03:51:31Z,,,,+1.59300
260801_035146,0,2026-08-01T03:51:46Z,-1.59233,-1.59233,0.9923,+1.58000
260801_035201,0,2026-08-01T03:52:01Z,,,,+1.59200
260801_035216,0,2026-08-01T03:52:16Z,,,,+1.59700
260801_035231,0,2026-08-01T03:52:31Z,,,,+1.60900
260801_035246,0,2026-08-01T03:52:46Z,,,,+1.61000
260801_035301,0,2026-08-01T03:53:01Z,,,,+1.61100
260801_035316,0,2026-08-01T03:53:16Z,,,,+1.60900
260801_035331,0,2026-08-01T03:53:31Z,,,,+1.61000
260801_035346,0,2026-08-01T03:53:46Z,,,,+1.59000
260801_035401,0,2026-08-01T03:54:01Z,,,,+1.64300
260801_035416,0,2026-08-01T03:54:16Z,-1.59233,-1.59233,0.9965,+1.59100
260801_035431,0,2026-08-01T03:54:31Z,,,,+1.60000
260801_035446,0,2026-08-01T03:54:46Z,,,,+1.59500
260801_035501,0,2026-08-01T03:55:01Z,,,,+1.60900
260801_035516,0,2026-08-01T03:55:16Z,,,,+1.61200
260801_035531,0,2026-08-01T03:55:31Z,,,,+1.61000
260801_035546,0,2026-08-01T03:55:46Z,,,,+1.61800
260801_035601,0,2026-08-01T03:56:01Z,,,,+1.61600
260801_035616,0,2026-08-01T03:56:16Z,,,,+1.60400
260801_035631,0,2026-08-01T03:56:31Z,,,,+1.59600
260801_035646,0,2026-08-01T03:56:46Z,-1.59233,-1.59233,0.9976,+1.59800
260801_035701,0,2026-08-01T03:57:01Z,,,,+1.60400
260801_035716,0,2026-08-01T03:57:16Z,,,,+1.64900
260801_035731,0,2026-08-01T03:57:31Z,,,,+1.63400
260801_035746,0,2026-08-01T03:57:46Z,,,,+1.64500
260801_035801,0,2026-08-01T03:58:01Z,,,,+1.65100
260801_035816,0,2026-08-01T03:58:16Z,,,,+1.64700
260801_035831,0,2026-08-01T03:58:31Z,,,,+1.63200
260801_035846,0,2026-08-01T03:58:46Z,,,,+1.61000
260801_035901,0,2026-08-01T03:59:01Z,,,,+1.65600
260801_035916,0,2026-08-01T03:59:16Z,-1.59233,-1.59233,0.9968,+1.65900
260801_035931,0,2026-08-01T03:59:31Z,,,,+1.60400
260801_035946,0,2026-08-01T03:59:46Z,,,,+1.65800
260801_040001,0,2026-08-01T04:00:01Z,,,,+1.66100
260801_040016,0,2026-08-01T04:00:16Z,,,,+1.60400
260801_040031,0,2026-08-01T04:00:31Z,,,,+1.60800
260801_040046,0,2026-08-01T04:00:46Z,,,,+1.62100
260801_040101,0,2026-08-01T04:01:01Z,,,,+1.62100
260801_040116,0,2026-08-01T04:01:16Z,,,,+1.62300
260801_040131,0,2026-08-01T04:01:31Z,,,,+1.61800
260801_040146,0,2026-08-01T04:01:46Z,-1.63233,-1.63233,0.9911,+1.66200
260801_040201,0,2026-08-01T04:02:01Z,,,,+1.61600
260801_040216,0,2026-08-01T04:02:16Z,,,,+1.62600
260801_040231,0,2026-08-01T04:02:31Z,,,,+1.61800
260801_040246,0,2026-08-01T04:02:46Z,,,,+1.63400
260801_040301,0,2026-08-01T04:03:01Z,,,,+1.63800
260801_040316,0,2026-08-01T04:03:16Z,,,,+1.65000
260801_040331,0,2026-08-01T04:03:31Z,,,,+1.64300
260801_040346,0,2026-08-01T04:03:46Z,,,,+1.63700
260801_040401,0,2026-08-01T04:04:01Z,,,,+1.63900
260801_040416,0,2026-08-01T04:04:16Z,-1.63233,-1.63233,0.9971,+1.64400
260801_040431,0,2026-08-01T04:04:31Z,,,,+1.65700
260801_040446,0,2026-08-01T04:04:46Z,,,,+1.65000
260801_040501,0,2026-08-01T04:05:01Z,,,,+1.65400
260801_040516,0,2026-08-01T04:05:16Z,,,,+1.63900
260801_040531,0,2026-08-01T04:05:31Z,,,,+1.64000
260801_040546,0,2026-08-01T04:05:46Z,,,,+1.65600
260801_040601,0,2026-08-01T04:06:01Z,,,,+1.65100
260801_040616,0,2026-08-01T04:06:16Z,,,,+1.63700
260801_040631,0,2026-08-01T04:06:31Z,,,,+1.64700
260801_040646,0,2026-08-01T04:06:46Z,-1.63233,-1.63233,0.9936,+1.64000
260801_040701,0,2026-08-01T04:07:01Z,,,,+1.64100
260801_040716,0,2026-08-01T04:07:16Z,,,,+1.64600
260801_040731,0,2026-08-01T04:07:31Z,,,,+1.64400
260801_040746,0,2026-08-01T04:07:46Z,,,,+1.64700
260801_040801,0,2026-08-01T04:08:01Z,,,,+1.65000
260801_040816,0,2026-08-01T04:08:16Z,,,,+1.64700
260801_040831,0,2026-08-01T04:08:31Z,,,,+1.65500
260801_040846,0,2026-08-01T04:08:46Z,,,,+1.66300
260801_040901,0,2026-08-01T04:09:01Z,,,,+1.66000
260801_040916,0,2026-08-01T04:09:16Z,-1.62233,-1.62233,0.9919,+1.64700
260801_040931,0,2026-08-01T04:09:31Z,,,,+1.65400
260801_040946,0,2026-08-01T04:09:46Z,,,,+1.64900
260801_041001,0,2026-08-01T04:10:01Z,,,,+1.63900
260801_041016,0,2026-08-01T04:10:16Z,,,,+1.68900
260801_041031,0,2026-08-01T04:10:31Z,,,,+1.66400
260801_041046,0,2026-08-01T04:10:46Z,,,,+1.65500
260801_041101,0,2026-08-01T04:11:01Z,,,,+1.64800
260801_041116,0,2026-08-01T04:11:16Z,,,,+1.64800
260801_041131,0,2026-08-01T04:11:31Z,,,,+1.69000
260801_041146,0,2026-08-01T04:11:46Z,-1.66233,-1.66233,0.9836,+1.69700
260801_041201,0,2026-08-01T04:12:01Z,,,,+1.63700
260801_041216,0,2026-08-01T04:12:16Z,,,,+1.68900
260801_041231,0,2026-08-01T04:12:31Z,,,,+1.63800
260801_041246,0,2026-08-01T04:12:46Z,,,,+1.65100
260801_041301,0,2026-08-01T04:13:01Z,,,,+1.64900
260801_041316,0,2026-08-01T04:13:16Z,,,,+1.64600
260801_041331,0,2026-08-01T04:13:31Z,,,,+1.70100
260801_041346,0,2026-08-01T04:13:46Z,,,,+1.69800
260801_041401,0,2026-08-01T04:14:01Z,,,,+1.64600
260801_041416,0,2026-08-01T04:14:16Z,-1.66233,-1.66233,0.9982,+1.65600
260801_041431,0,2026-08-01T04:14:31Z,,,,+1.70500
260801_041446,0,2026-08-01T04:14:46Z,,,,+1.64500
260801_041501,0,2026-08-01T04:15:01Z,,,,+1.70600
260801_041516,0,2026-08-01T04:15:16Z,,,,+1.70000
260801_041531,0,2026-08-01T04:15:31Z,,,,+1.64900
260801_041546,0,2026-08-01T04:15:46Z,,,,+1.65800
260801_041601,0,2026-08-01T04:16:01Z,,,,+1.66600
260801_041616,0,2026-08-01T04:16:16Z,,,,+1.66600
260801_041631,0,2026-08-01T04:16:31Z,,,,+1.67000
260801_041646,0,2026-08-01T04:16:46Z,-1.66233,-1.66233,0.9967,+1.66700
260801_041701,0,2026-08-01T04:17:01Z,,,,+1.70900
260801_041716,0,2026-08-01T04:17:16Z,,,,+1.69900
260801_041731,0,2026-08-01T04:17:31Z,,,,+1.68300
260801_041746,0,2026-08-01T04:17:46Z,,,,+1.69100
260801_041801,0,2026-08-01T04:18:01Z,,,,+1.69200
260801_041816,0,2026-08-01T04:18:16Z,,,,+1.68700
260801_041831,0,2026-08-01T04:18:31Z,,,,+1.68400
260801_041846,0,2026-08-01T04:18:46Z,,,,+1.67100
260801_041901,0,2026-08-01T04:19:01Z,,,,+1.67200
260801_041916,0,2026-08-01T04:19:16Z,-1.66233,-1.66233,0.9974,+1.66200
260801_041931,0,2026-08-01T04:19:31Z,,,,+1.68400
260801_041946,0,2026-08-01T04:19:46Z,,,,+1.69100
260801_042001,0,2026-08-01T04:20:01Z,,,,+1.70500
260801_042016,0,2026-08-01T04:20:16Z,,,,+1.71300
260801_042031,0,2026-08-01T04:20:31Z,,,,+1.70400
260801_042046,0,2026-08-01T04:20:46Z,,,,+1.70500
260801_042101,0,2026-08-01T04:21:01Z,,,,+1.69900
260801_042116,0,2026-08-01T04:21:16Z,,,,+1.70500
260801_042131,0,2026-08-01T04:21:31Z,,,,+1.70600
260801_042146,0,2026-08-01T04:21:46Z,-1.66233,-1.66233,0.9972,+1.70300
260801_042201,0,2026-08-01T04:22:01Z,,,,+1.69100
260801_042216,0,2026-08-01T04:22:16Z,,,,+1.69300
260801_042231,0,2026-08-01T04:22:31Z,,,,+1.69500
260801_042246,0,2026-08-01T04:22:46Z,,,,+1.69800
260801_042301,0,2026-08-01T04:23:01Z,,,,+1.71000
260801_042316,0,2026-08-01T04:23:16Z,,,,+1.70300
260801_042331,0,2026-08-01T04:23:31Z,,,,+1.70000
260801_042346,0,2026-08-01T04:23:46Z,,,,+1.69400
260801_042401,0,2026-08-01T04:24:01Z,,,,+1.68900
260801_042416,0,2026-08-01T04:24:16Z,-1.70233,-1.70233,0.9978,+1.69300
260801_042431,0,2026-08-01T04:24:31Z,,,,+1.70400
260801_042446,0,2026-08-01T04:24:46Z,,,,+1.70200
260801_042501,0,2026-08-01T04:25:01Z,,,,+1.69500
260801_042516,0,2026-08-01T04:25:16Z,,,,+1.71000
260801_042531,0,2026-08-01T04:25:31Z,,,,+1.71600
260801_042546,0,2026-08-01T04:25:46Z,,,,+1.70900
260801_042601,0,2026-08-01T04:26:01Z,,,,+1.72700
260801_042616,0,2026-08-01T04:26:16Z,,,,+1.73000
260801_042631,0,2026-08-01T04:26:31Z,,,,+1.73400
260801_042646,0,2026-08-01T04:26:46Z,-1.70233,-1.70233,0.9968,+1.67800
260801_042701,0,2026-08-01T04:27:01Z,,,,+1.73800
260801_042716,0,2026-08-01T04:27:16Z,,,,+1.70000
260801_042731,0,2026-08-01T04:27:31Z,,,,+1.72300
260801_042746,0,2026-08-01T04:27:46Z,,,,+1.73700
260801_042801,0,2026-08-01T04:28:01Z,,,,+1.68500
260801_042816,0,2026-08-01T04:28:16Z,,,,+1.69000
260801_042831,0,2026-08-01T04:28:31Z,,,,+1.69600
260801_042846,0,2026-08-01T04:28:46Z,,,,+1.72800
260801_042901,0,2026-08-01T04:29:01Z,,,,+1.72100
260801_042916,0,2026-08-01T04:29:16Z,-1.70233,-1.70233,0.9935,+1.72400
260801_042931,0,2026-08-01T04:29:31Z,,,,+1.68700
260801_042946,0,2026-08-01T04:29:46Z,,,,+1.69600
260801_043001,0,2026-08-01T04:30:01Z,,,,+1.70100
260801_043016,0,2026-08-01T04:30:16Z,,,,+1.72500
260801_043031,0,2026-08-01T04:30:31Z,,,,+1.73800
260801_043046,0,2026-08-01T04:30:46Z,,,,+1.74700
260801_043101,0,2026-08-01T04:31:01Z,,,,+1.75000
260801_043116,0,2026-08-01T04:31:16Z,,,,+1.69200
260801_043131,0,2026-08-01T04:31:31Z,,,,+1.70700
260801_043146,0,2026-08-01T04:31:46Z,-1.70233,-1.70233,0.9925,+1.72000
260801_043201,0,2026-08-01T04:32:01Z,,,,+1.73800
260801_043216,0,2026-08-01T04:32:16Z,,,,+1.73700
260801_043231,0,2026-08-01T04:32:31Z,,,,+1.75200
260801_043246,0,2026-08-01T04:32:46Z,,,,+1.75300
260801_043301,0,2026-08-01T04:33:01Z,,,,+1.74800
260801_043316,0,2026-08-01T04:33:16Z,,,,+1.74500
260801_043331,0,2026-08-01T04:33:31Z,,,,+1.75400
260801_043346,0,2026-08-01T04:33:46Z,,,,+1.74400
260801_043401,0,2026-08-01T04:34:01Z,,,,+1.70900
260801_043416,0,2026-08-01T04:34:16Z,-1.70233,-1.70233,0.9915,+1.71600
260801_043431,0,2026-08-01T04:34:31Z,,,,+1.71200
260801_043446,0,2026-08-01T04:34:46Z,,,,+1.71500
260801_043501,0,2026-08-01T04:35:01Z,,,,+1.72400
260801_043516,0,2026-08-01T04:35:16Z,,,,+1.73000
260801_043531,0,2026-08-01T04:35:31Z,,,,+1.73400
260801_043546,0,2026-08-01T04:35:46Z,,,,+1.76100
260801_043601,0,2026-08-01T04:36:01Z,,,,+1.73100
260801_043616,0,2026-08-01T04:36:16Z,,,,+1.75300
260801_043631,0,2026-08-01T04:36:31Z,,,,+1.75500
260801_043646,0,2026-08-01T04:36:46Z,-1.70233,-1.70233,0.9930,+1.75300
260801_043701,0,2026-08-01T04:37:01Z,,,,+1.76400
260801_043716,0,2026-08-01T04:37:16Z,,,,+1.71000
260801_043731,0,2026-08-01T04:37:31Z,,,,+1.73100
260801_043746,0,2026-08-01T04:37:46Z,,,,+1.73100
260801_043801,0,2026-08-01T04:38:01Z,,,,+1.73000
260801_043816,0,2026-08-01T04:38:16Z,,,,+1.72800
260801_043831,0,2026-08-01T04:38:31Z,,,,+1.75200
260801_043846,0,2026-08-01T04:38:46Z,,,,+1.75100
260801_043901,0,2026-08-01T04:39:01Z,,,,+1.75600
